strategy,sma_fast,sma_slow,rsi_threshold,upro_pct,tqqq_pct,defensive,sma_delay,bull_caution,vix_kill,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,calmar,num_trades,years,final_equity
SMA100_200_RSI50_UPRO100_TLT_delay2_cautionFalse_vixNone,100,200,50,100,0,TLT,2,False,,2095.5,22.77,-75.73,0.6237,0.3007,13,15.1,2195501.16
SMA100_200_RSI45_UPRO100_TLT_delay2_cautionFalse_vixNone,100,200,45,100,0,TLT,2,False,,2095.5,22.77,-75.73,0.6237,0.3007,13,15.1,2195501.16
SMA100_200_RSI40_UPRO100_TLT_delay2_cautionFalse_vixNone,100,200,40,100,0,TLT,2,False,,2095.5,22.77,-75.73,0.6237,0.3007,13,15.1,2195501.16
SMA100_200_RSI35_UPRO100_TLT_delay2_cautionFalse_vixNone,100,200,35,100,0,TLT,2,False,,2095.5,22.77,-75.73,0.6237,0.3007,13,15.1,2195501.16
SMA100_200_RSI35_UPRO100_cash_delay2_cautionFalse_vixNone,100,200,35,100,0,cash,2,False,,1892.5,21.99,-75.73,0.6126,0.2903,13,15.1,1992500.3
SMA100_200_RSI45_UPRO100_cash_delay2_cautionFalse_vixNone,100,200,45,100,0,cash,2,False,,1892.5,21.99,-75.73,0.6126,0.2903,13,15.1,1992500.3
SMA100_200_RSI50_UPRO100_cash_delay2_cautionFalse_vixNone,100,200,50,100,0,cash,2,False,,1892.5,21.99,-75.73,0.6126,0.2903,13,15.1,1992500.3
SMA100_200_RSI40_UPRO100_cash_delay2_cautionFalse_vixNone,100,200,40,100,0,cash,2,False,,1892.5,21.99,-75.73,0.6126,0.2903,13,15.1,1992500.3
SMA100_200_RSI35_UPRO100_SHY_delay2_cautionFalse_vixNone,100,200,35,100,0,SHY,2,False,,1889.21,21.97,-75.73,0.6124,0.2901,13,15.1,1989213.47
SMA100_200_RSI50_UPRO100_SHY_delay2_cautionFalse_vixNone,100,200,50,100,0,SHY,2,False,,1889.21,21.97,-75.73,0.6124,0.2901,13,15.1,1989213.47
SMA100_200_RSI40_UPRO100_SHY_delay2_cautionFalse_vixNone,100,200,40,100,0,SHY,2,False,,1889.21,21.97,-75.73,0.6124,0.2901,13,15.1,1989213.47
SMA100_200_RSI45_UPRO100_SHY_delay2_cautionFalse_vixNone,100,200,45,100,0,SHY,2,False,,1889.21,21.97,-75.73,0.6124,0.2901,13,15.1,1989213.47
SMA100_200_RSI50_UPRO100_TLT_delay0_cautionFalse_vixNone,100,200,50,100,0,TLT,0,False,,1618.09,20.79,-75.73,0.5945,0.2745,13,15.1,1718091.36
SMA100_200_RSI35_UPRO100_TLT_delay0_cautionFalse_vixNone,100,200,35,100,0,TLT,0,False,,1618.09,20.79,-75.73,0.5945,0.2745,13,15.1,1718091.36
SMA100_200_RSI45_UPRO100_TLT_delay0_cautionFalse_vixNone,100,200,45,100,0,TLT,0,False,,1618.09,20.79,-75.73,0.5945,0.2745,13,15.1,1718091.36
SMA100_200_RSI40_UPRO100_TLT_delay0_cautionFalse_vixNone,100,200,40,100,0,TLT,0,False,,1618.09,20.79,-75.73,0.5945,0.2745,13,15.1,1718091.36
SMA100_200_RSI50_UPRO100_cash_delay0_cautionFalse_vixNone,100,200,50,100,0,cash,0,False,,1559.52,20.51,-75.73,0.5906,0.2709,13,15.1,1659520.37
SMA100_200_RSI45_UPRO100_cash_delay0_cautionFalse_vixNone,100,200,45,100,0,cash,0,False,,1559.52,20.51,-75.73,0.5906,0.2709,13,15.1,1659520.37
SMA100_200_RSI40_UPRO100_cash_delay0_cautionFalse_vixNone,100,200,40,100,0,cash,0,False,,1559.52,20.51,-75.73,0.5906,0.2709,13,15.1,1659520.37
SMA100_200_RSI35_UPRO100_cash_delay0_cautionFalse_vixNone,100,200,35,100,0,cash,0,False,,1559.52,20.51,-75.73,0.5906,0.2709,13,15.1,1659520.37
SMA100_200_RSI50_UPRO100_SHY_delay0_cautionFalse_vixNone,100,200,50,100,0,SHY,0,False,,1538.58,20.41,-75.73,0.5891,0.2695,13,15.1,1638584.05
SMA100_200_RSI35_UPRO100_SHY_delay0_cautionFalse_vixNone,100,200,35,100,0,SHY,0,False,,1538.58,20.41,-75.73,0.5891,0.2695,13,15.1,1638584.05
SMA100_200_RSI45_UPRO100_SHY_delay0_cautionFalse_vixNone,100,200,45,100,0,SHY,0,False,,1538.58,20.41,-75.73,0.5891,0.2695,13,15.1,1638584.05
SMA100_200_RSI40_UPRO100_SHY_delay0_cautionFalse_vixNone,100,200,40,100,0,SHY,0,False,,1538.58,20.41,-75.73,0.5891,0.2695,13,15.1,1638584.05
SMA50_200_RSI45_UPRO100_cash_delay0_cautionFalse_vixNone,50,200,45,100,0,cash,0,False,,1088.58,17.87,-75.73,0.5507,0.236,15,15.1,1188580.85
SMA50_200_RSI40_UPRO100_cash_delay0_cautionFalse_vixNone,50,200,40,100,0,cash,0,False,,1088.58,17.87,-75.73,0.5507,0.236,15,15.1,1188580.85
SMA50_200_RSI35_UPRO100_cash_delay0_cautionFalse_vixNone,50,200,35,100,0,cash,0,False,,1088.58,17.87,-75.73,0.5507,0.236,15,15.1,1188580.85
SMA50_200_RSI50_UPRO100_cash_delay0_cautionFalse_vixNone,50,200,50,100,0,cash,0,False,,1088.58,17.87,-75.73,0.5507,0.236,15,15.1,1188580.85
SMA50_200_RSI40_UPRO100_SHY_delay0_cautionFalse_vixNone,50,200,40,100,0,SHY,0,False,,1078.2,17.8,-75.73,0.5497,0.2351,15,15.1,1178197.37
SMA50_200_RSI45_UPRO100_SHY_delay0_cautionFalse_vixNone,50,200,45,100,0,SHY,0,False,,1078.2,17.8,-75.73,0.5497,0.2351,15,15.1,1178197.37
SMA50_200_RSI35_UPRO100_SHY_delay0_cautionFalse_vixNone,50,200,35,100,0,SHY,0,False,,1078.2,17.8,-75.73,0.5497,0.2351,15,15.1,1178197.37
SMA50_200_RSI50_UPRO100_SHY_delay0_cautionFalse_vixNone,50,200,50,100,0,SHY,0,False,,1078.2,17.8,-75.73,0.5497,0.2351,15,15.1,1178197.37
SMA50_200_RSI35_UPRO100_cash_delay2_cautionFalse_vixNone,50,200,35,100,0,cash,2,False,,1074.68,17.78,-75.73,0.5493,0.2348,15,15.1,1174683.98
SMA50_200_RSI45_UPRO100_cash_delay2_cautionFalse_vixNone,50,200,45,100,0,cash,2,False,,1074.68,17.78,-75.73,0.5493,0.2348,15,15.1,1174683.98
SMA50_200_RSI40_UPRO100_cash_delay2_cautionFalse_vixNone,50,200,40,100,0,cash,2,False,,1074.68,17.78,-75.73,0.5493,0.2348,15,15.1,1174683.98
SMA50_200_RSI50_UPRO100_cash_delay2_cautionFalse_vixNone,50,200,50,100,0,cash,2,False,,1074.68,17.78,-75.73,0.5493,0.2348,15,15.1,1174683.98
SMA50_200_RSI45_UPRO100_TLT_delay0_cautionFalse_vixNone,50,200,45,100,0,TLT,0,False,,1067.24,17.73,-78.9,0.5485,0.2247,15,15.1,1167235.29
SMA50_200_RSI35_UPRO100_TLT_delay0_cautionFalse_vixNone,50,200,35,100,0,TLT,0,False,,1067.24,17.73,-78.9,0.5485,0.2247,15,15.1,1167235.29
SMA50_200_RSI50_UPRO100_TLT_delay0_cautionFalse_vixNone,50,200,50,100,0,TLT,0,False,,1067.24,17.73,-78.9,0.5485,0.2247,15,15.1,1167235.29
SMA50_200_RSI40_UPRO100_TLT_delay0_cautionFalse_vixNone,50,200,40,100,0,TLT,0,False,,1067.24,17.73,-78.9,0.5485,0.2247,15,15.1,1167235.29
SMA50_200_RSI35_UPRO100_SHY_delay2_cautionFalse_vixNone,50,200,35,100,0,SHY,2,False,,1056.63,17.66,-75.73,0.5474,0.2332,15,15.1,1156631.39
SMA50_200_RSI50_UPRO100_SHY_delay2_cautionFalse_vixNone,50,200,50,100,0,SHY,2,False,,1056.63,17.66,-75.73,0.5474,0.2332,15,15.1,1156631.39
SMA50_200_RSI45_UPRO100_SHY_delay2_cautionFalse_vixNone,50,200,45,100,0,SHY,2,False,,1056.63,17.66,-75.73,0.5474,0.2332,15,15.1,1156631.39
SMA50_200_RSI40_UPRO100_SHY_delay2_cautionFalse_vixNone,50,200,40,100,0,SHY,2,False,,1056.63,17.66,-75.73,0.5474,0.2332,15,15.1,1156631.39
SMA100_200_RSI35_UPRO75_TLT_delay2_cautionFalse_vixNone,100,200,35,75,25,TLT,2,False,,4424.97,28.82,-77.47,0.5448,0.372,13,15.1,4524968.45
SMA100_200_RSI45_UPRO75_TLT_delay2_cautionFalse_vixNone,100,200,45,75,25,TLT,2,False,,4424.97,28.82,-77.47,0.5448,0.372,13,15.1,4524968.45
SMA100_200_RSI40_UPRO75_TLT_delay2_cautionFalse_vixNone,100,200,40,75,25,TLT,2,False,,4424.97,28.82,-77.47,0.5448,0.372,13,15.1,4524968.45
SMA100_200_RSI50_UPRO75_TLT_delay2_cautionFalse_vixNone,100,200,50,75,25,TLT,2,False,,4424.97,28.82,-77.47,0.5448,0.372,13,15.1,4524968.45
SMA50_200_RSI50_UPRO100_TLT_delay2_cautionFalse_vixNone,50,200,50,100,0,TLT,2,False,,977.18,17.1,-77.71,0.5387,0.2201,15,15.1,1077184.17
SMA50_200_RSI35_UPRO100_TLT_delay2_cautionFalse_vixNone,50,200,35,100,0,TLT,2,False,,977.18,17.1,-77.71,0.5387,0.2201,15,15.1,1077184.17
SMA50_200_RSI45_UPRO100_TLT_delay2_cautionFalse_vixNone,50,200,45,100,0,TLT,2,False,,977.18,17.1,-77.71,0.5387,0.2201,15,15.1,1077184.17
SMA50_200_RSI40_UPRO100_TLT_delay2_cautionFalse_vixNone,50,200,40,100,0,TLT,2,False,,977.18,17.1,-77.71,0.5387,0.2201,15,15.1,1077184.17
SMA100_200_RSI50_UPRO75_cash_delay2_cautionFalse_vixNone,100,200,50,75,25,cash,2,False,,4006.58,27.99,-74.25,0.5365,0.377,13,15.1,4106579.92
SMA100_200_RSI40_UPRO75_cash_delay2_cautionFalse_vixNone,100,200,40,75,25,cash,2,False,,4006.58,27.99,-74.25,0.5365,0.377,13,15.1,4106579.92
SMA100_200_RSI35_UPRO75_cash_delay2_cautionFalse_vixNone,100,200,35,75,25,cash,2,False,,4006.58,27.99,-74.25,0.5365,0.377,13,15.1,4106579.92
SMA100_200_RSI45_UPRO75_cash_delay2_cautionFalse_vixNone,100,200,45,75,25,cash,2,False,,4006.58,27.99,-74.25,0.5365,0.377,13,15.1,4106579.92
SMA100_200_RSI40_UPRO75_SHY_delay2_cautionFalse_vixNone,100,200,40,75,25,SHY,2,False,,3999.81,27.97,-74.25,0.5363,0.3768,13,15.1,4099805.71
SMA100_200_RSI50_UPRO75_SHY_delay2_cautionFalse_vixNone,100,200,50,75,25,SHY,2,False,,3999.81,27.97,-74.25,0.5363,0.3768,13,15.1,4099805.71
SMA100_200_RSI35_UPRO75_SHY_delay2_cautionFalse_vixNone,100,200,35,75,25,SHY,2,False,,3999.81,27.97,-74.25,0.5363,0.3768,13,15.1,4099805.71
SMA100_200_RSI45_UPRO75_SHY_delay2_cautionFalse_vixNone,100,200,45,75,25,SHY,2,False,,3999.81,27.97,-74.25,0.5363,0.3768,13,15.1,4099805.71
SMA100_200_RSI40_UPRO75_TLT_delay0_cautionFalse_vixNone,100,200,40,75,25,TLT,0,False,,3297.23,26.39,-76.63,0.523,0.3443,13,15.1,3397225.35
SMA100_200_RSI35_UPRO75_TLT_delay0_cautionFalse_vixNone,100,200,35,75,25,TLT,0,False,,3297.23,26.39,-76.63,0.523,0.3443,13,15.1,3397225.35
SMA100_200_RSI50_UPRO75_TLT_delay0_cautionFalse_vixNone,100,200,50,75,25,TLT,0,False,,3297.23,26.39,-76.63,0.523,0.3443,13,15.1,3397225.35
SMA100_200_RSI45_UPRO75_TLT_delay0_cautionFalse_vixNone,100,200,45,75,25,TLT,0,False,,3297.23,26.39,-76.63,0.523,0.3443,13,15.1,3397225.35
SMA100_200_RSI45_UPRO75_cash_delay0_cautionFalse_vixNone,100,200,45,75,25,cash,0,False,,3181.41,26.1,-74.25,0.5193,0.3515,13,15.1,3281411.46
SMA100_200_RSI35_UPRO75_cash_delay0_cautionFalse_vixNone,100,200,35,75,25,cash,0,False,,3181.41,26.1,-74.25,0.5193,0.3515,13,15.1,3281411.46
SMA100_200_RSI50_UPRO75_cash_delay0_cautionFalse_vixNone,100,200,50,75,25,cash,0,False,,3181.41,26.1,-74.25,0.5193,0.3515,13,15.1,3281411.46
SMA100_200_RSI40_UPRO75_cash_delay0_cautionFalse_vixNone,100,200,40,75,25,cash,0,False,,3181.41,26.1,-74.25,0.5193,0.3515,13,15.1,3281411.46
SMA100_200_RSI35_UPRO75_SHY_delay0_cautionFalse_vixNone,100,200,35,75,25,SHY,0,False,,3140.01,25.99,-74.25,0.5183,0.35,13,15.1,3240013.55
SMA100_200_RSI40_UPRO75_SHY_delay0_cautionFalse_vixNone,100,200,40,75,25,SHY,0,False,,3140.01,25.99,-74.25,0.5183,0.35,13,15.1,3240013.55
SMA100_200_RSI50_UPRO75_SHY_delay0_cautionFalse_vixNone,100,200,50,75,25,SHY,0,False,,3140.01,25.99,-74.25,0.5183,0.35,13,15.1,3240013.55
SMA100_200_RSI45_UPRO75_SHY_delay0_cautionFalse_vixNone,100,200,45,75,25,SHY,0,False,,3140.01,25.99,-74.25,0.5183,0.35,13,15.1,3240013.55
SMA50_200_RSI35_UPRO75_cash_delay0_cautionFalse_vixNone,50,200,35,75,25,cash,0,False,,2196.54,23.14,-75.05,0.4888,0.3083,15,15.1,2296542.58
SMA50_200_RSI50_UPRO75_cash_delay0_cautionFalse_vixNone,50,200,50,75,25,cash,0,False,,2196.54,23.14,-75.05,0.4888,0.3083,15,15.1,2296542.58
SMA50_200_RSI45_UPRO75_cash_delay0_cautionFalse_vixNone,50,200,45,75,25,cash,0,False,,2196.54,23.14,-75.05,0.4888,0.3083,15,15.1,2296542.58
SMA50_200_RSI40_UPRO75_cash_delay0_cautionFalse_vixNone,50,200,40,75,25,cash,0,False,,2196.54,23.14,-75.05,0.4888,0.3083,15,15.1,2296542.58
SMA50_200_RSI35_UPRO75_TLT_delay0_cautionFalse_vixNone,50,200,35,75,25,TLT,0,False,,2155.3,22.99,-80.04,0.4887,0.2873,15,15.1,2255299.3
SMA50_200_RSI45_UPRO75_TLT_delay0_cautionFalse_vixNone,50,200,45,75,25,TLT,0,False,,2155.3,22.99,-80.04,0.4887,0.2873,15,15.1,2255299.3
SMA50_200_RSI50_UPRO75_TLT_delay0_cautionFalse_vixNone,50,200,50,75,25,TLT,0,False,,2155.3,22.99,-80.04,0.4887,0.2873,15,15.1,2255299.3
SMA50_200_RSI40_UPRO75_TLT_delay0_cautionFalse_vixNone,50,200,40,75,25,TLT,0,False,,2155.3,22.99,-80.04,0.4887,0.2873,15,15.1,2255299.3
SMA50_200_RSI45_UPRO75_SHY_delay0_cautionFalse_vixNone,50,200,45,75,25,SHY,0,False,,2176.48,23.07,-75.82,0.4881,0.3043,15,15.1,2276479.91
SMA50_200_RSI40_UPRO75_SHY_delay0_cautionFalse_vixNone,50,200,40,75,25,SHY,0,False,,2176.48,23.07,-75.82,0.4881,0.3043,15,15.1,2276479.91
SMA50_200_RSI35_UPRO75_SHY_delay0_cautionFalse_vixNone,50,200,35,75,25,SHY,0,False,,2176.48,23.07,-75.82,0.4881,0.3043,15,15.1,2276479.91
SMA50_200_RSI50_UPRO75_SHY_delay0_cautionFalse_vixNone,50,200,50,75,25,SHY,0,False,,2176.48,23.07,-75.82,0.4881,0.3043,15,15.1,2276479.91
SMA50_200_RSI40_UPRO75_cash_delay2_cautionFalse_vixNone,50,200,40,75,25,cash,2,False,,2133.2,22.91,-74.25,0.4869,0.3086,15,15.1,2233195.02
SMA50_200_RSI45_UPRO75_cash_delay2_cautionFalse_vixNone,50,200,45,75,25,cash,2,False,,2133.2,22.91,-74.25,0.4869,0.3086,15,15.1,2233195.02
SMA50_200_RSI35_UPRO75_cash_delay2_cautionFalse_vixNone,50,200,35,75,25,cash,2,False,,2133.2,22.91,-74.25,0.4869,0.3086,15,15.1,2233195.02
SMA50_200_RSI50_UPRO75_cash_delay2_cautionFalse_vixNone,50,200,50,75,25,cash,2,False,,2133.2,22.91,-74.25,0.4869,0.3086,15,15.1,2233195.02
SMA50_200_RSI35_UPRO75_SHY_delay2_cautionFalse_vixNone,50,200,35,75,25,SHY,2,False,,2098.88,22.79,-74.93,0.4857,0.3041,15,15.1,2198875.18
SMA50_200_RSI45_UPRO75_SHY_delay2_cautionFalse_vixNone,50,200,45,75,25,SHY,2,False,,2098.88,22.79,-74.93,0.4857,0.3041,15,15.1,2198875.18
SMA50_200_RSI50_UPRO75_SHY_delay2_cautionFalse_vixNone,50,200,50,75,25,SHY,2,False,,2098.88,22.79,-74.93,0.4857,0.3041,15,15.1,2198875.18
SMA50_200_RSI40_UPRO75_SHY_delay2_cautionFalse_vixNone,50,200,40,75,25,SHY,2,False,,2098.88,22.79,-74.93,0.4857,0.3041,15,15.1,2198875.18
SMA50_200_RSI45_UPRO75_TLT_delay2_cautionFalse_vixNone,50,200,45,75,25,TLT,2,False,,1947.84,22.21,-79.01,0.4815,0.2811,15,15.1,2047837.85
SMA50_200_RSI40_UPRO75_TLT_delay2_cautionFalse_vixNone,50,200,40,75,25,TLT,2,False,,1947.84,22.21,-79.01,0.4815,0.2811,15,15.1,2047837.85
SMA50_200_RSI35_UPRO75_TLT_delay2_cautionFalse_vixNone,50,200,35,75,25,TLT,2,False,,1947.84,22.21,-79.01,0.4815,0.2811,15,15.1,2047837.85
SMA50_200_RSI50_UPRO75_TLT_delay2_cautionFalse_vixNone,50,200,50,75,25,TLT,2,False,,1947.84,22.21,-79.01,0.4815,0.2811,15,15.1,2047837.85
