strategy,sma_fast,sma_slow,rsi_threshold,upro_pct,tqqq_pct,defensive,sma_delay,bull_caution,vix_kill,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,calmar,num_trades,years,final_equity
SMA50_200_RSI50_UPRO100_TLT_delay0_cautionFalse_vix35,50,200,50,100,0,TLT,0,False,35.0,141.16,18.58,-76.84,0.6386,0.2418,13,5.2,241163.83
SMA50_200_RSI45_UPRO100_TLT_delay0_cautionFalse_vix35,50,200,45,100,0,TLT,0,False,35.0,141.16,18.58,-76.84,0.6386,0.2418,13,5.2,241163.83
SMA100_200_RSI45_UPRO100_SHY_delay0_cautionFalse_vixNone,100,200,45,100,0,SHY,0,False,,145.43,18.98,-70.84,0.6343,0.2679,5,5.2,245429.04
SMA100_200_RSI50_UPRO100_SHY_delay0_cautionFalse_vixNone,100,200,50,100,0,SHY,0,False,,145.43,18.98,-70.84,0.6343,0.2679,5,5.2,245429.04
SMA100_200_RSI35_UPRO100_SHY_delay0_cautionFalse_vixNone,100,200,35,100,0,SHY,0,False,,145.43,18.98,-70.84,0.6343,0.2679,5,5.2,245429.04
SMA100_200_RSI40_UPRO100_SHY_delay0_cautionFalse_vixNone,100,200,40,100,0,SHY,0,False,,145.43,18.98,-70.84,0.6343,0.2679,5,5.2,245429.04
SMA50_200_RSI35_UPRO75_TLT_delay2_cautionTrue_vixNone,50,200,35,75,25,TLT,2,True,,141.08,18.57,-74.43,0.6286,0.2495,35,5.2,241080.87
SMA50_200_RSI35_UPRO75_TLT_delay0_cautionTrue_vixNone,50,200,35,75,25,TLT,0,True,,137.71,18.25,-75.68,0.6232,0.2411,35,5.2,237707.97
SMA100_200_RSI50_UPRO100_TLT_delay2_cautionFalse_vixNone,100,200,50,100,0,TLT,2,False,,138.51,18.32,-75.56,0.6206,0.2425,5,5.2,238512.25
SMA100_200_RSI45_UPRO100_TLT_delay2_cautionFalse_vixNone,100,200,45,100,0,TLT,2,False,,138.51,18.32,-75.56,0.6206,0.2425,5,5.2,238512.25
SMA100_200_RSI40_UPRO100_TLT_delay2_cautionFalse_vixNone,100,200,40,100,0,TLT,2,False,,138.51,18.32,-75.56,0.6206,0.2425,5,5.2,238512.25
SMA100_200_RSI35_UPRO100_TLT_delay2_cautionFalse_vixNone,100,200,35,100,0,TLT,2,False,,138.51,18.32,-75.56,0.6206,0.2425,5,5.2,238512.25
SMA100_200_RSI50_UPRO100_TLT_delay0_cautionFalse_vixNone,100,200,50,100,0,TLT,0,False,,118.17,16.3,-74.72,0.5849,0.2181,5,5.2,218173.79
SMA100_200_RSI40_UPRO100_TLT_delay0_cautionFalse_vixNone,100,200,40,100,0,TLT,0,False,,118.17,16.3,-74.72,0.5849,0.2181,5,5.2,218173.79
SMA100_200_RSI35_UPRO100_TLT_delay0_cautionFalse_vixNone,100,200,35,100,0,TLT,0,False,,118.17,16.3,-74.72,0.5849,0.2181,5,5.2,218173.79
SMA100_200_RSI45_UPRO100_TLT_delay0_cautionFalse_vixNone,100,200,45,100,0,TLT,0,False,,118.17,16.3,-74.72,0.5849,0.2181,5,5.2,218173.79
SMA100_200_RSI45_UPRO75_cash_delay2_cautionFalse_vixNone,100,200,45,75,25,cash,2,False,,100.87,14.45,-71.76,0.5549,0.2014,5,5.2,200871.76
SMA100_200_RSI40_UPRO75_cash_delay2_cautionFalse_vixNone,100,200,40,75,25,cash,2,False,,100.87,14.45,-71.76,0.5549,0.2014,5,5.2,200871.76
SMA100_200_RSI35_UPRO75_cash_delay2_cautionFalse_vixNone,100,200,35,75,25,cash,2,False,,100.87,14.45,-71.76,0.5549,0.2014,5,5.2,200871.76
SMA100_200_RSI50_UPRO75_cash_delay2_cautionFalse_vixNone,100,200,50,75,25,cash,2,False,,100.87,14.45,-71.76,0.5549,0.2014,5,5.2,200871.76
SMA100_200_RSI50_UPRO75_SHY_delay2_cautionFalse_vixNone,100,200,50,75,25,SHY,2,False,,97.44,14.07,-72.25,0.5484,0.1948,5,5.2,197444.19
SMA100_200_RSI35_UPRO75_SHY_delay2_cautionFalse_vixNone,100,200,35,75,25,SHY,2,False,,97.44,14.07,-72.25,0.5484,0.1948,5,5.2,197444.19
SMA100_200_RSI40_UPRO75_SHY_delay2_cautionFalse_vixNone,100,200,40,75,25,SHY,2,False,,97.44,14.07,-72.25,0.5484,0.1948,5,5.2,197444.19
SMA100_200_RSI45_UPRO75_SHY_delay2_cautionFalse_vixNone,100,200,45,75,25,SHY,2,False,,97.44,14.07,-72.25,0.5484,0.1948,5,5.2,197444.19
SMA50_200_RSI35_UPRO100_cash_delay2_cautionFalse_vixNone,50,200,35,100,0,cash,2,False,,97.61,14.09,-72.56,0.5483,0.1942,5,5.2,197611.95
SMA50_200_RSI45_UPRO100_cash_delay2_cautionFalse_vixNone,50,200,45,100,0,cash,2,False,,97.61,14.09,-72.56,0.5483,0.1942,5,5.2,197611.95
SMA50_200_RSI40_UPRO100_cash_delay2_cautionFalse_vixNone,50,200,40,100,0,cash,2,False,,97.61,14.09,-72.56,0.5483,0.1942,5,5.2,197611.95
SMA50_200_RSI50_UPRO100_cash_delay2_cautionFalse_vixNone,50,200,50,100,0,cash,2,False,,97.61,14.09,-72.56,0.5483,0.1942,5,5.2,197611.95
SMA50_200_RSI35_UPRO75_TLT_delay2_cautionFalse_vix35,50,200,35,75,25,TLT,2,False,35.0,97.03,14.03,-76.86,0.5478,0.1825,13,5.2,197026.77
SMA50_200_RSI40_UPRO75_TLT_delay2_cautionFalse_vix35,50,200,40,75,25,TLT,2,False,35.0,97.03,14.03,-76.86,0.5478,0.1825,13,5.2,197026.77
SMA50_200_RSI45_UPRO75_TLT_delay2_cautionFalse_vix35,50,200,45,75,25,TLT,2,False,35.0,97.03,14.03,-76.86,0.5478,0.1825,13,5.2,197026.77
SMA50_200_RSI50_UPRO75_TLT_delay2_cautionFalse_vix35,50,200,50,75,25,TLT,2,False,35.0,97.03,14.03,-76.86,0.5478,0.1825,13,5.2,197026.77
SMA100_200_RSI50_UPRO75_cash_delay0_cautionFalse_vixNone,100,200,50,75,25,cash,0,False,,93.28,13.6,-72.17,0.5403,0.1885,5,5.2,193279.27
SMA100_200_RSI45_UPRO75_cash_delay0_cautionFalse_vixNone,100,200,45,75,25,cash,0,False,,93.28,13.6,-72.17,0.5403,0.1885,5,5.2,193279.27
SMA100_200_RSI40_UPRO75_cash_delay0_cautionFalse_vixNone,100,200,40,75,25,cash,0,False,,93.28,13.6,-72.17,0.5403,0.1885,5,5.2,193279.27
SMA100_200_RSI35_UPRO75_cash_delay0_cautionFalse_vixNone,100,200,35,75,25,cash,0,False,,93.28,13.6,-72.17,0.5403,0.1885,5,5.2,193279.27
SMA50_200_RSI50_UPRO100_cash_delay0_cautionFalse_vixNone,50,200,50,100,0,cash,0,False,,93.31,13.61,-73.62,0.5392,0.1848,5,5.2,193309.06
SMA50_200_RSI35_UPRO100_cash_delay0_cautionFalse_vixNone,50,200,35,100,0,cash,0,False,,93.31,13.61,-73.62,0.5392,0.1848,5,5.2,193309.06
SMA50_200_RSI40_UPRO100_cash_delay0_cautionFalse_vixNone,50,200,40,100,0,cash,0,False,,93.31,13.61,-73.62,0.5392,0.1848,5,5.2,193309.06
SMA50_200_RSI45_UPRO100_cash_delay0_cautionFalse_vixNone,50,200,45,100,0,cash,0,False,,93.31,13.61,-73.62,0.5392,0.1848,5,5.2,193309.06
SMA50_200_RSI50_UPRO100_SHY_delay2_cautionFalse_vixNone,50,200,50,100,0,SHY,2,False,,91.27,13.37,-73.38,0.5346,0.1823,5,5.2,191266.21
SMA50_200_RSI40_UPRO75_TLT_delay0_cautionFalse_vix35,50,200,40,75,25,TLT,0,False,35.0,90.56,13.29,-77.99,0.5346,0.1704,13,5.2,190559.3
SMA50_200_RSI35_UPRO75_TLT_delay0_cautionFalse_vix35,50,200,35,75,25,TLT,0,False,35.0,90.56,13.29,-77.99,0.5346,0.1704,13,5.2,190559.3
SMA50_200_RSI40_UPRO100_SHY_delay2_cautionFalse_vixNone,50,200,40,100,0,SHY,2,False,,91.27,13.37,-73.38,0.5346,0.1823,5,5.2,191266.21
SMA50_200_RSI45_UPRO100_SHY_delay2_cautionFalse_vixNone,50,200,45,100,0,SHY,2,False,,91.27,13.37,-73.38,0.5346,0.1823,5,5.2,191266.21
SMA50_200_RSI50_UPRO75_TLT_delay0_cautionFalse_vix35,50,200,50,75,25,TLT,0,False,35.0,90.56,13.29,-77.99,0.5346,0.1704,13,5.2,190559.3
SMA50_200_RSI45_UPRO75_TLT_delay0_cautionFalse_vix35,50,200,45,75,25,TLT,0,False,35.0,90.56,13.29,-77.99,0.5346,0.1704,13,5.2,190559.3
SMA50_200_RSI35_UPRO100_SHY_delay2_cautionFalse_vixNone,50,200,35,100,0,SHY,2,False,,91.27,13.37,-73.38,0.5346,0.1823,5,5.2,191266.21
SMA100_200_RSI50_UPRO75_SHY_delay0_cautionFalse_vixNone,100,200,50,75,25,SHY,0,False,,87.98,12.99,-73.04,0.5298,0.1779,5,5.2,187980.67
SMA100_200_RSI35_UPRO75_SHY_delay0_cautionFalse_vixNone,100,200,35,75,25,SHY,0,False,,87.98,12.99,-73.04,0.5298,0.1779,5,5.2,187980.67
SMA100_200_RSI45_UPRO75_SHY_delay0_cautionFalse_vixNone,100,200,45,75,25,SHY,0,False,,87.98,12.99,-73.04,0.5298,0.1779,5,5.2,187980.67
SMA100_200_RSI40_UPRO75_SHY_delay0_cautionFalse_vixNone,100,200,40,75,25,SHY,0,False,,87.98,12.99,-73.04,0.5298,0.1779,5,5.2,187980.67
SMA50_200_RSI45_UPRO100_SHY_delay0_cautionFalse_vixNone,50,200,45,100,0,SHY,0,False,,88.22,13.02,-74.43,0.528,0.175,5,5.2,188221.36
SMA50_200_RSI50_UPRO100_SHY_delay0_cautionFalse_vixNone,50,200,50,100,0,SHY,0,False,,88.22,13.02,-74.43,0.528,0.175,5,5.2,188221.36
SMA50_200_RSI40_UPRO100_SHY_delay0_cautionFalse_vixNone,50,200,40,100,0,SHY,0,False,,88.22,13.02,-74.43,0.528,0.175,5,5.2,188221.36
SMA50_200_RSI35_UPRO100_SHY_delay0_cautionFalse_vixNone,50,200,35,100,0,SHY,0,False,,88.22,13.02,-74.43,0.528,0.175,5,5.2,188221.36
SMA100_200_RSI40_UPRO75_TLT_delay2_cautionFalse_vixNone,100,200,40,75,25,TLT,2,False,,84.87,12.63,-77.47,0.5234,0.163,5,5.2,184873.79
SMA100_200_RSI35_UPRO75_TLT_delay2_cautionFalse_vixNone,100,200,35,75,25,TLT,2,False,,84.87,12.63,-77.47,0.5234,0.163,5,5.2,184873.79
SMA100_200_RSI45_UPRO75_TLT_delay2_cautionFalse_vixNone,100,200,45,75,25,TLT,2,False,,84.87,12.63,-77.47,0.5234,0.163,5,5.2,184873.79
SMA100_200_RSI50_UPRO75_TLT_delay2_cautionFalse_vixNone,100,200,50,75,25,TLT,2,False,,84.87,12.63,-77.47,0.5234,0.163,5,5.2,184873.79
SMA100_200_RSI35_UPRO75_TLT_delay0_cautionFalse_vixNone,100,200,35,75,25,TLT,0,False,,67.11,10.45,-76.63,0.4856,0.1364,5,5.2,167105.15
SMA100_200_RSI45_UPRO75_TLT_delay0_cautionFalse_vixNone,100,200,45,75,25,TLT,0,False,,67.11,10.45,-76.63,0.4856,0.1364,5,5.2,167105.15
SMA100_200_RSI50_UPRO75_TLT_delay0_cautionFalse_vixNone,100,200,50,75,25,TLT,0,False,,67.11,10.45,-76.63,0.4856,0.1364,5,5.2,167105.15
SMA100_200_RSI40_UPRO75_TLT_delay0_cautionFalse_vixNone,100,200,40,75,25,TLT,0,False,,67.11,10.45,-76.63,0.4856,0.1364,5,5.2,167105.15
SMA50_200_RSI50_UPRO100_TLT_delay2_cautionFalse_vixNone,50,200,50,100,0,TLT,2,False,,60.5,9.59,-77.71,0.4614,0.1234,5,5.2,160501.05
SMA50_200_RSI35_UPRO100_TLT_delay2_cautionFalse_vixNone,50,200,35,100,0,TLT,2,False,,60.5,9.59,-77.71,0.4614,0.1234,5,5.2,160501.05
SMA50_200_RSI40_UPRO100_TLT_delay2_cautionFalse_vixNone,50,200,40,100,0,TLT,2,False,,60.5,9.59,-77.71,0.4614,0.1234,5,5.2,160501.05
SMA50_200_RSI45_UPRO100_TLT_delay2_cautionFalse_vixNone,50,200,45,100,0,TLT,2,False,,60.5,9.59,-77.71,0.4614,0.1234,5,5.2,160501.05
SMA50_200_RSI50_UPRO100_TLT_delay0_cautionFalse_vixNone,50,200,50,100,0,TLT,0,False,,57.95,9.25,-78.9,0.4548,0.1172,5,5.2,157948.2
SMA50_200_RSI40_UPRO100_TLT_delay0_cautionFalse_vixNone,50,200,40,100,0,TLT,0,False,,57.95,9.25,-78.9,0.4548,0.1172,5,5.2,157948.2
SMA50_200_RSI45_UPRO100_TLT_delay0_cautionFalse_vixNone,50,200,45,100,0,TLT,0,False,,57.95,9.25,-78.9,0.4548,0.1172,5,5.2,157948.2
SMA50_200_RSI35_UPRO100_TLT_delay0_cautionFalse_vixNone,50,200,35,100,0,TLT,0,False,,57.95,9.25,-78.9,0.4548,0.1172,5,5.2,157948.2
SMA50_200_RSI35_UPRO75_cash_delay2_cautionFalse_vixNone,50,200,35,75,25,cash,2,False,,51.34,8.35,-74.16,0.4463,0.1126,5,5.2,151339.13
SMA50_200_RSI45_UPRO75_cash_delay2_cautionFalse_vixNone,50,200,45,75,25,cash,2,False,,51.34,8.35,-74.16,0.4463,0.1126,5,5.2,151339.13
SMA50_200_RSI50_UPRO75_cash_delay2_cautionFalse_vixNone,50,200,50,75,25,cash,2,False,,51.34,8.35,-74.16,0.4463,0.1126,5,5.2,151339.13
SMA50_200_RSI40_UPRO75_cash_delay2_cautionFalse_vixNone,50,200,40,75,25,cash,2,False,,51.34,8.35,-74.16,0.4463,0.1126,5,5.2,151339.13
SMA50_200_RSI35_UPRO75_cash_delay0_cautionFalse_vixNone,50,200,35,75,25,cash,0,False,,48.33,7.93,-75.05,0.4385,0.1057,5,5.2,148331.86
SMA50_200_RSI40_UPRO75_cash_delay0_cautionFalse_vixNone,50,200,40,75,25,cash,0,False,,48.33,7.93,-75.05,0.4385,0.1057,5,5.2,148331.86
SMA50_200_RSI45_UPRO75_cash_delay0_cautionFalse_vixNone,50,200,45,75,25,cash,0,False,,48.33,7.93,-75.05,0.4385,0.1057,5,5.2,148331.86
SMA50_200_RSI50_UPRO75_cash_delay0_cautionFalse_vixNone,50,200,50,75,25,cash,0,False,,48.33,7.93,-75.05,0.4385,0.1057,5,5.2,148331.86
SMA50_200_RSI35_UPRO75_SHY_delay2_cautionFalse_vixNone,50,200,35,75,25,SHY,2,False,,46.48,7.67,-74.93,0.4337,0.1023,5,5.2,146479.31
SMA50_200_RSI50_UPRO75_SHY_delay2_cautionFalse_vixNone,50,200,50,75,25,SHY,2,False,,46.48,7.67,-74.93,0.4337,0.1023,5,5.2,146479.31
SMA50_200_RSI45_UPRO75_SHY_delay2_cautionFalse_vixNone,50,200,45,75,25,SHY,2,False,,46.48,7.67,-74.93,0.4337,0.1023,5,5.2,146479.31
SMA50_200_RSI40_UPRO75_SHY_delay2_cautionFalse_vixNone,50,200,40,75,25,SHY,2,False,,46.48,7.67,-74.93,0.4337,0.1023,5,5.2,146479.31
SMA50_200_RSI35_UPRO75_SHY_delay0_cautionFalse_vixNone,50,200,35,75,25,SHY,0,False,,44.43,7.37,-75.82,0.4281,0.0973,5,5.2,144427.91
SMA50_200_RSI45_UPRO75_SHY_delay0_cautionFalse_vixNone,50,200,45,75,25,SHY,0,False,,44.43,7.37,-75.82,0.4281,0.0973,5,5.2,144427.91
SMA50_200_RSI50_UPRO75_SHY_delay0_cautionFalse_vixNone,50,200,50,75,25,SHY,0,False,,44.43,7.37,-75.82,0.4281,0.0973,5,5.2,144427.91
SMA50_200_RSI40_UPRO75_SHY_delay0_cautionFalse_vixNone,50,200,40,75,25,SHY,0,False,,44.43,7.37,-75.82,0.4281,0.0973,5,5.2,144427.91
SMA50_200_RSI35_UPRO75_TLT_delay2_cautionFalse_vixNone,50,200,35,75,25,TLT,2,False,,22.92,4.07,-79.01,0.3675,0.0516,5,5.2,122918.12
SMA50_200_RSI45_UPRO75_TLT_delay2_cautionFalse_vixNone,50,200,45,75,25,TLT,2,False,,22.92,4.07,-79.01,0.3675,0.0516,5,5.2,122918.12
SMA50_200_RSI50_UPRO75_TLT_delay2_cautionFalse_vixNone,50,200,50,75,25,TLT,2,False,,22.92,4.07,-79.01,0.3675,0.0516,5,5.2,122918.12
SMA50_200_RSI40_UPRO75_TLT_delay2_cautionFalse_vixNone,50,200,40,75,25,TLT,2,False,,22.92,4.07,-79.01,0.3675,0.0516,5,5.2,122918.12
SMA50_200_RSI35_UPRO75_TLT_delay0_cautionFalse_vixNone,50,200,35,75,25,TLT,0,False,,21.2,3.79,-80.04,0.3619,0.0474,5,5.2,121198.4
SMA50_200_RSI45_UPRO75_TLT_delay0_cautionFalse_vixNone,50,200,45,75,25,TLT,0,False,,21.2,3.79,-80.04,0.3619,0.0474,5,5.2,121198.4
SMA50_200_RSI50_UPRO75_TLT_delay0_cautionFalse_vixNone,50,200,50,75,25,TLT,0,False,,21.2,3.79,-80.04,0.3619,0.0474,5,5.2,121198.4
SMA50_200_RSI40_UPRO75_TLT_delay0_cautionFalse_vixNone,50,200,40,75,25,TLT,0,False,,21.2,3.79,-80.04,0.3619,0.0474,5,5.2,121198.4
