date,step2_state,svix_available,step4_state,vix,svix_close,svix_shares,svix_value,cash,portfolio_value
2018-03-01,BULL_100,NO,INACTIVE,22.47,0.0,0.0,0.0,100000.0,100000.0
2018-03-02,DEFENSIVE_SPY,NO,INACTIVE,19.59,0.0,0.0,0.0,100000.0,100000.0
2018-03-05,DEFENSIVE_SPY,NO,INACTIVE,18.73,0.0,0.0,0.0,100000.0,100000.0
2018-03-06,DEFENSIVE_SPY,NO,INACTIVE,18.36,0.0,0.0,0.0,100000.0,100000.0
2018-03-07,DEFENSIVE_SPY,NO,INACTIVE,17.76,0.0,0.0,0.0,100000.0,100000.0
2018-03-08,DEFENSIVE_SPY,NO,INACTIVE,16.54,0.0,0.0,0.0,100000.0,100000.0
2018-03-09,DEFENSIVE_SPY,NO,INACTIVE,14.64,0.0,0.0,0.0,100000.0,100000.0
2018-03-12,BULL_100,NO,INACTIVE,15.78,0.0,0.0,0.0,100000.0,100000.0
2018-03-13,BULL_100,NO,INACTIVE,16.35,0.0,0.0,0.0,100000.0,100000.0
2018-03-14,BULL_100,NO,INACTIVE,17.23,0.0,0.0,0.0,100000.0,100000.0
2018-03-15,BULL_100,NO,INACTIVE,16.59,0.0,0.0,0.0,100000.0,100000.0
2018-03-16,BULL_100,NO,INACTIVE,15.8,0.0,0.0,0.0,100000.0,100000.0
2018-03-19,BULL_100,NO,INACTIVE,19.02,0.0,0.0,0.0,100000.0,100000.0
2018-03-20,DEFENSIVE_SPY,NO,INACTIVE,18.2,0.0,0.0,0.0,100000.0,100000.0
2018-03-21,DEFENSIVE_SPY,NO,INACTIVE,17.86,0.0,0.0,0.0,100000.0,100000.0
2018-03-22,DEFENSIVE_SPY,NO,INACTIVE,23.34,0.0,0.0,0.0,100000.0,100000.0
2018-03-23,DEFENSIVE_SPY,NO,INACTIVE,24.87,0.0,0.0,0.0,100000.0,100000.0
2018-03-26,CASH,NO,CASH_IDLE,21.03,0.0,0.0,0.0,100000.0,100000.0
2018-03-27,SMA_RECOVERY,NO,INACTIVE,22.5,0.0,0.0,0.0,100000.0,100000.0
2018-03-28,BULL_100,NO,INACTIVE,22.87,0.0,0.0,0.0,100000.0,100000.0
2018-03-29,BULL_100,NO,INACTIVE,19.97,0.0,0.0,0.0,100000.0,100000.0
2018-04-02,DEFENSIVE_BOTH,NO,INACTIVE,23.62,0.0,0.0,0.0,100000.0,100000.0
2018-04-03,CASH,NO,CASH_IDLE,21.1,0.0,0.0,0.0,100000.0,100000.0
2018-04-04,SMA_RECOVERY,NO,INACTIVE,20.06,0.0,0.0,0.0,100000.0,100000.0
2018-04-05,BULL_100,NO,INACTIVE,18.94,0.0,0.0,0.0,100000.0,100000.0
2018-04-06,BULL_100,NO,INACTIVE,21.49,0.0,0.0,0.0,100000.0,100000.0
2018-04-09,DEFENSIVE_BOTH,NO,INACTIVE,21.77,0.0,0.0,0.0,100000.0,100000.0
2018-04-10,DEFENSIVE_BOTH,NO,INACTIVE,20.47,0.0,0.0,0.0,100000.0,100000.0
2018-04-11,DEFENSIVE_BOTH,NO,INACTIVE,20.24,0.0,0.0,0.0,100000.0,100000.0
2018-04-12,DEFENSIVE_BOTH,NO,INACTIVE,18.49,0.0,0.0,0.0,100000.0,100000.0
2018-04-13,DEFENSIVE_BOTH,NO,INACTIVE,17.41,0.0,0.0,0.0,100000.0,100000.0
2018-04-16,DEFENSIVE_BOTH,NO,INACTIVE,16.56,0.0,0.0,0.0,100000.0,100000.0
2018-04-17,DEFENSIVE_BOTH,NO,INACTIVE,15.25,0.0,0.0,0.0,100000.0,100000.0
2018-04-18,DEFENSIVE_BOTH,NO,INACTIVE,15.6,0.0,0.0,0.0,100000.0,100000.0
2018-04-19,BULL_100,NO,INACTIVE,15.96,0.0,0.0,0.0,100000.0,100000.0
2018-04-20,BULL_100,NO,INACTIVE,16.88,0.0,0.0,0.0,100000.0,100000.0
2018-04-23,BULL_100,NO,INACTIVE,16.34,0.0,0.0,0.0,100000.0,100000.0
2018-04-24,DEFENSIVE_BOTH,NO,INACTIVE,18.02,0.0,0.0,0.0,100000.0,100000.0
2018-04-25,DEFENSIVE_BOTH,NO,INACTIVE,17.84,0.0,0.0,0.0,100000.0,100000.0
2018-04-26,DEFENSIVE_BOTH,NO,INACTIVE,16.24,0.0,0.0,0.0,100000.0,100000.0
2018-04-27,DEFENSIVE_BOTH,NO,INACTIVE,15.41,0.0,0.0,0.0,100000.0,100000.0
2018-04-30,DEFENSIVE_BOTH,NO,INACTIVE,15.93,0.0,0.0,0.0,100000.0,100000.0
2018-05-01,DEFENSIVE_BOTH,NO,INACTIVE,15.49,0.0,0.0,0.0,100000.0,100000.0
2018-05-02,DEFENSIVE_BOTH,NO,INACTIVE,15.97,0.0,0.0,0.0,100000.0,100000.0
2018-05-03,DEFENSIVE_BOTH,NO,INACTIVE,15.9,0.0,0.0,0.0,100000.0,100000.0
2018-05-04,DEFENSIVE_BOTH,NO,INACTIVE,14.77,0.0,0.0,0.0,100000.0,100000.0
2018-05-07,DEFENSIVE_BOTH,NO,INACTIVE,14.75,0.0,0.0,0.0,100000.0,100000.0
2018-05-08,DEFENSIVE_SPY,NO,INACTIVE,14.71,0.0,0.0,0.0,100000.0,100000.0
2018-05-09,DEFENSIVE_SPY,NO,INACTIVE,13.42,0.0,0.0,0.0,100000.0,100000.0
2018-05-10,DEFENSIVE_SPY,NO,INACTIVE,13.23,0.0,0.0,0.0,100000.0,100000.0
2018-05-11,BULL_100,NO,INACTIVE,12.65,0.0,0.0,0.0,100000.0,100000.0
2018-05-14,BULL_100,NO,INACTIVE,12.93,0.0,0.0,0.0,100000.0,100000.0
2018-05-15,BULL_100,NO,INACTIVE,14.63,0.0,0.0,0.0,100000.0,100000.0
2018-05-16,BULL_100,NO,INACTIVE,13.42,0.0,0.0,0.0,100000.0,100000.0
2018-05-17,BULL_100,NO,INACTIVE,13.43,0.0,0.0,0.0,100000.0,100000.0
2018-05-18,BULL_100,NO,INACTIVE,13.42,0.0,0.0,0.0,100000.0,100000.0
2018-05-21,BULL_100,NO,INACTIVE,13.08,0.0,0.0,0.0,100000.0,100000.0
2018-05-22,BULL_100,NO,INACTIVE,13.22,0.0,0.0,0.0,100000.0,100000.0
2018-05-23,BULL_100,NO,INACTIVE,12.58,0.0,0.0,0.0,100000.0,100000.0
2018-05-24,BULL_100,NO,INACTIVE,12.53,0.0,0.0,0.0,100000.0,100000.0
2018-05-25,BULL_100,NO,INACTIVE,13.22,0.0,0.0,0.0,100000.0,100000.0
2018-05-29,BULL_100,NO,INACTIVE,17.02,0.0,0.0,0.0,100000.0,100000.0
2018-05-30,BULL_100,NO,INACTIVE,14.94,0.0,0.0,0.0,100000.0,100000.0
2018-05-31,BULL_100,NO,INACTIVE,15.43,0.0,0.0,0.0,100000.0,100000.0
2018-06-01,BULL_100,NO,INACTIVE,13.46,0.0,0.0,0.0,100000.0,100000.0
2018-06-04,BULL_100,NO,INACTIVE,12.74,0.0,0.0,0.0,100000.0,100000.0
2018-06-05,BULL_100,NO,INACTIVE,12.4,0.0,0.0,0.0,100000.0,100000.0
2018-06-06,BULL_100,NO,INACTIVE,11.64,0.0,0.0,0.0,100000.0,100000.0
2018-06-07,BULL_100,NO,INACTIVE,12.13,0.0,0.0,0.0,100000.0,100000.0
2018-06-08,BULL_100,NO,INACTIVE,12.18,0.0,0.0,0.0,100000.0,100000.0
2018-06-11,BULL_100,NO,INACTIVE,12.35,0.0,0.0,0.0,100000.0,100000.0
2018-06-12,BULL_100,NO,INACTIVE,12.34,0.0,0.0,0.0,100000.0,100000.0
2018-06-13,BULL_100,NO,INACTIVE,12.94,0.0,0.0,0.0,100000.0,100000.0
2018-06-14,BULL_100,NO,INACTIVE,12.12,0.0,0.0,0.0,100000.0,100000.0
2018-06-15,BULL_100,NO,INACTIVE,11.98,0.0,0.0,0.0,100000.0,100000.0
2018-06-18,BULL_100,NO,INACTIVE,12.31,0.0,0.0,0.0,100000.0,100000.0
2018-06-19,BULL_100,NO,INACTIVE,13.35,0.0,0.0,0.0,100000.0,100000.0
2018-06-20,BULL_100,NO,INACTIVE,12.79,0.0,0.0,0.0,100000.0,100000.0
2018-06-21,BULL_100,NO,INACTIVE,14.64,0.0,0.0,0.0,100000.0,100000.0
2018-06-22,BULL_100,NO,INACTIVE,13.77,0.0,0.0,0.0,100000.0,100000.0
2018-06-25,BULL_100,NO,INACTIVE,17.33,0.0,0.0,0.0,100000.0,100000.0
2018-06-26,BULL_100,NO,INACTIVE,15.92,0.0,0.0,0.0,100000.0,100000.0
2018-06-27,BULL_100,NO,INACTIVE,17.91,0.0,0.0,0.0,100000.0,100000.0
2018-06-28,BULL_100,NO,INACTIVE,16.85,0.0,0.0,0.0,100000.0,100000.0
2018-06-29,DEFENSIVE_SPY,NO,INACTIVE,16.09,0.0,0.0,0.0,100000.0,100000.0
2018-07-02,DEFENSIVE_SPY,NO,INACTIVE,15.6,0.0,0.0,0.0,100000.0,100000.0
2018-07-03,DEFENSIVE_SPY,NO,INACTIVE,16.14,0.0,0.0,0.0,100000.0,100000.0
2018-07-05,DEFENSIVE_SPY,NO,INACTIVE,14.97,0.0,0.0,0.0,100000.0,100000.0
2018-07-06,DEFENSIVE_SPY,NO,INACTIVE,13.37,0.0,0.0,0.0,100000.0,100000.0
2018-07-09,BULL_100,NO,INACTIVE,12.69,0.0,0.0,0.0,100000.0,100000.0
2018-07-10,BULL_100,NO,INACTIVE,12.64,0.0,0.0,0.0,100000.0,100000.0
2018-07-11,BULL_100,NO,INACTIVE,13.63,0.0,0.0,0.0,100000.0,100000.0
2018-07-12,BULL_100,NO,INACTIVE,12.58,0.0,0.0,0.0,100000.0,100000.0
2018-07-13,BULL_100,NO,INACTIVE,12.18,0.0,0.0,0.0,100000.0,100000.0
2018-07-16,BULL_100,NO,INACTIVE,12.83,0.0,0.0,0.0,100000.0,100000.0
2018-07-17,BULL_100,NO,INACTIVE,12.06,0.0,0.0,0.0,100000.0,100000.0
2018-07-18,BULL_100,NO,INACTIVE,12.1,0.0,0.0,0.0,100000.0,100000.0
2018-07-19,BULL_100,NO,INACTIVE,12.87,0.0,0.0,0.0,100000.0,100000.0
2018-07-20,BULL_100,NO,INACTIVE,12.86,0.0,0.0,0.0,100000.0,100000.0
2018-07-23,BULL_100,NO,INACTIVE,12.62,0.0,0.0,0.0,100000.0,100000.0
2018-07-24,BULL_100,NO,INACTIVE,12.41,0.0,0.0,0.0,100000.0,100000.0
2018-07-25,BULL_100,NO,INACTIVE,12.29,0.0,0.0,0.0,100000.0,100000.0
2018-07-26,BULL_100,NO,INACTIVE,12.14,0.0,0.0,0.0,100000.0,100000.0
2018-07-27,BULL_100,NO,INACTIVE,13.03,0.0,0.0,0.0,100000.0,100000.0
2018-07-30,BULL_100,NO,INACTIVE,14.26,0.0,0.0,0.0,100000.0,100000.0
2018-07-31,BULL_100,NO,INACTIVE,12.83,0.0,0.0,0.0,100000.0,100000.0
2018-08-01,BULL_100,NO,INACTIVE,13.15,0.0,0.0,0.0,100000.0,100000.0
2018-08-02,BULL_100,NO,INACTIVE,12.19,0.0,0.0,0.0,100000.0,100000.0
2018-08-03,BULL_100,NO,INACTIVE,11.64,0.0,0.0,0.0,100000.0,100000.0
2018-08-06,BULL_100,NO,INACTIVE,11.27,0.0,0.0,0.0,100000.0,100000.0
2018-08-07,BULL_100,NO,INACTIVE,10.93,0.0,0.0,0.0,100000.0,100000.0
2018-08-08,BULL_100,NO,INACTIVE,10.85,0.0,0.0,0.0,100000.0,100000.0
2018-08-09,BULL_100,NO,INACTIVE,11.27,0.0,0.0,0.0,100000.0,100000.0
2018-08-10,BULL_100,NO,INACTIVE,13.16,0.0,0.0,0.0,100000.0,100000.0
2018-08-13,BULL_100,NO,INACTIVE,14.78,0.0,0.0,0.0,100000.0,100000.0
2018-08-14,BULL_100,NO,INACTIVE,13.31,0.0,0.0,0.0,100000.0,100000.0
2018-08-15,BULL_100,NO,INACTIVE,14.64,0.0,0.0,0.0,100000.0,100000.0
2018-08-16,BULL_100,NO,INACTIVE,13.45,0.0,0.0,0.0,100000.0,100000.0
2018-08-17,BULL_100,NO,INACTIVE,12.64,0.0,0.0,0.0,100000.0,100000.0
2018-08-20,BULL_100,NO,INACTIVE,12.49,0.0,0.0,0.0,100000.0,100000.0
2018-08-21,BULL_100,NO,INACTIVE,12.86,0.0,0.0,0.0,100000.0,100000.0
2018-08-22,BULL_100,NO,INACTIVE,12.25,0.0,0.0,0.0,100000.0,100000.0
2018-08-23,BULL_100,NO,INACTIVE,12.41,0.0,0.0,0.0,100000.0,100000.0
2018-08-24,BULL_100,NO,INACTIVE,11.99,0.0,0.0,0.0,100000.0,100000.0
2018-08-27,BULL_100,NO,INACTIVE,12.16,0.0,0.0,0.0,100000.0,100000.0
2018-08-28,BULL_100,NO,INACTIVE,12.5,0.0,0.0,0.0,100000.0,100000.0
2018-08-29,BULL_100,NO,INACTIVE,12.25,0.0,0.0,0.0,100000.0,100000.0
2018-08-30,BULL_100,NO,INACTIVE,13.53,0.0,0.0,0.0,100000.0,100000.0
2018-08-31,BULL_100,NO,INACTIVE,12.86,0.0,0.0,0.0,100000.0,100000.0
2018-09-04,BULL_100,NO,INACTIVE,13.16,0.0,0.0,0.0,100000.0,100000.0
2018-09-05,BULL_100,NO,INACTIVE,13.91,0.0,0.0,0.0,100000.0,100000.0
2018-09-06,BULL_100,NO,INACTIVE,14.65,0.0,0.0,0.0,100000.0,100000.0
2018-09-07,BULL_100,NO,INACTIVE,14.88,0.0,0.0,0.0,100000.0,100000.0
2018-09-10,BULL_100,NO,INACTIVE,14.16,0.0,0.0,0.0,100000.0,100000.0
2018-09-11,BULL_100,NO,INACTIVE,13.22,0.0,0.0,0.0,100000.0,100000.0
2018-09-12,BULL_100,NO,INACTIVE,13.14,0.0,0.0,0.0,100000.0,100000.0
2018-09-13,BULL_100,NO,INACTIVE,12.37,0.0,0.0,0.0,100000.0,100000.0
2018-09-14,BULL_100,NO,INACTIVE,12.07,0.0,0.0,0.0,100000.0,100000.0
2018-09-17,BULL_100,NO,INACTIVE,13.68,0.0,0.0,0.0,100000.0,100000.0
2018-09-18,BULL_100,NO,INACTIVE,12.79,0.0,0.0,0.0,100000.0,100000.0
2018-09-19,BULL_100,NO,INACTIVE,11.75,0.0,0.0,0.0,100000.0,100000.0
2018-09-20,BULL_100,NO,INACTIVE,11.8,0.0,0.0,0.0,100000.0,100000.0
2018-09-21,BULL_100,NO,INACTIVE,11.68,0.0,0.0,0.0,100000.0,100000.0
2018-09-24,BULL_100,NO,INACTIVE,12.2,0.0,0.0,0.0,100000.0,100000.0
2018-09-25,BULL_100,NO,INACTIVE,12.42,0.0,0.0,0.0,100000.0,100000.0
2018-09-26,BULL_100,NO,INACTIVE,12.89,0.0,0.0,0.0,100000.0,100000.0
2018-09-27,BULL_100,NO,INACTIVE,12.41,0.0,0.0,0.0,100000.0,100000.0
2018-09-28,BULL_100,NO,INACTIVE,12.12,0.0,0.0,0.0,100000.0,100000.0
2018-10-01,BULL_100,NO,INACTIVE,12.0,0.0,0.0,0.0,100000.0,100000.0
2018-10-02,BULL_100,NO,INACTIVE,12.05,0.0,0.0,0.0,100000.0,100000.0
2018-10-03,BULL_100,NO,INACTIVE,11.61,0.0,0.0,0.0,100000.0,100000.0
2018-10-04,BULL_100,NO,INACTIVE,14.22,0.0,0.0,0.0,100000.0,100000.0
2018-10-05,BULL_100,NO,INACTIVE,14.82,0.0,0.0,0.0,100000.0,100000.0
2018-10-08,BULL_100,NO,INACTIVE,15.69,0.0,0.0,0.0,100000.0,100000.0
2018-10-09,DEFENSIVE_QQQ,NO,INACTIVE,15.95,0.0,0.0,0.0,100000.0,100000.0
2018-10-10,DEFENSIVE_QQQ,NO,INACTIVE,22.96,0.0,0.0,0.0,100000.0,100000.0
2018-10-11,DEFENSIVE_BOTH,NO,INACTIVE,24.98,0.0,0.0,0.0,100000.0,100000.0
2018-10-12,CASH,NO,CASH_IDLE,21.31,0.0,0.0,0.0,100000.0,100000.0
2018-10-15,CASH,NO,CASH_IDLE,21.3,0.0,0.0,0.0,100000.0,100000.0
2018-10-16,CASH,NO,CASH_IDLE,17.62,0.0,0.0,0.0,100000.0,100000.0
2018-10-17,SMA_RECOVERY,NO,INACTIVE,17.4,0.0,0.0,0.0,100000.0,100000.0
2018-10-18,BULL_100,NO,INACTIVE,20.06,0.0,0.0,0.0,100000.0,100000.0
2018-10-19,CASH,NO,CASH_IDLE,19.89,0.0,0.0,0.0,100000.0,100000.0
2018-10-22,CASH,NO,CASH_IDLE,19.64,0.0,0.0,0.0,100000.0,100000.0
2018-10-23,CASH,NO,CASH_IDLE,20.71,0.0,0.0,0.0,100000.0,100000.0
2018-10-24,CASH,NO,CASH_IDLE,25.23,0.0,0.0,0.0,100000.0,100000.0
2018-10-25,CASH,NO,CASH_IDLE,24.22,0.0,0.0,0.0,100000.0,100000.0
2018-10-26,CASH,NO,CASH_IDLE,24.16,0.0,0.0,0.0,100000.0,100000.0
2018-10-29,CASH,NO,CASH_IDLE,24.7,0.0,0.0,0.0,100000.0,100000.0
2018-10-30,CASH,NO,CASH_IDLE,23.35,0.0,0.0,0.0,100000.0,100000.0
2018-10-31,CASH,NO,CASH_IDLE,21.23,0.0,0.0,0.0,100000.0,100000.0
2018-11-01,CASH,NO,CASH_IDLE,19.34,0.0,0.0,0.0,100000.0,100000.0
2018-11-02,CASH,NO,CASH_IDLE,19.51,0.0,0.0,0.0,100000.0,100000.0
2018-11-05,CASH,NO,CASH_IDLE,19.96,0.0,0.0,0.0,100000.0,100000.0
2018-11-06,CASH,NO,CASH_IDLE,19.91,0.0,0.0,0.0,100000.0,100000.0
2018-11-07,CASH,NO,CASH_IDLE,16.36,0.0,0.0,0.0,100000.0,100000.0
2018-11-08,SMA_RECOVERY,NO,INACTIVE,16.72,0.0,0.0,0.0,100000.0,100000.0
2018-11-09,BULL_100,NO,INACTIVE,17.36,0.0,0.0,0.0,100000.0,100000.0
2018-11-12,BULL_100,NO,INACTIVE,20.45,0.0,0.0,0.0,100000.0,100000.0
2018-11-13,CASH,NO,CASH_IDLE,20.02,0.0,0.0,0.0,100000.0,100000.0
2018-11-14,CASH,NO,CASH_IDLE,21.25,0.0,0.0,0.0,100000.0,100000.0
2018-11-15,CASH,NO,CASH_IDLE,19.98,0.0,0.0,0.0,100000.0,100000.0
2018-11-16,CASH,NO,CASH_IDLE,18.14,0.0,0.0,0.0,100000.0,100000.0
2018-11-19,CASH,NO,CASH_IDLE,20.1,0.0,0.0,0.0,100000.0,100000.0
2018-11-20,CASH,NO,CASH_IDLE,22.48,0.0,0.0,0.0,100000.0,100000.0
2018-11-21,CASH,NO,CASH_IDLE,20.8,0.0,0.0,0.0,100000.0,100000.0
2018-11-23,CASH,NO,CASH_IDLE,21.52,0.0,0.0,0.0,100000.0,100000.0
2018-11-26,CASH,NO,CASH_IDLE,18.9,0.0,0.0,0.0,100000.0,100000.0
2018-11-27,CASH,NO,CASH_IDLE,19.02,0.0,0.0,0.0,100000.0,100000.0
2018-11-28,CASH,NO,CASH_IDLE,18.49,0.0,0.0,0.0,100000.0,100000.0
2018-11-29,CASH,NO,CASH_IDLE,18.79,0.0,0.0,0.0,100000.0,100000.0
2018-11-30,CASH,NO,CASH_IDLE,18.07,0.0,0.0,0.0,100000.0,100000.0
2018-12-03,CASH,NO,CASH_IDLE,16.44,0.0,0.0,0.0,100000.0,100000.0
2018-12-04,SMA_RECOVERY,NO,INACTIVE,20.74,0.0,0.0,0.0,100000.0,100000.0
2018-12-06,CASH,NO,CASH_IDLE,21.19,0.0,0.0,0.0,100000.0,100000.0
2018-12-07,CASH,NO,CASH_IDLE,23.23,0.0,0.0,0.0,100000.0,100000.0
2018-12-10,CASH,NO,CASH_IDLE,22.64,0.0,0.0,0.0,100000.0,100000.0
2018-12-11,CASH,NO,CASH_IDLE,21.76,0.0,0.0,0.0,100000.0,100000.0
2018-12-12,CASH,NO,CASH_IDLE,21.46,0.0,0.0,0.0,100000.0,100000.0
2018-12-13,CASH,NO,CASH_IDLE,20.65,0.0,0.0,0.0,100000.0,100000.0
2018-12-14,CASH,NO,CASH_IDLE,21.63,0.0,0.0,0.0,100000.0,100000.0
2018-12-17,CASH,NO,CASH_IDLE,24.52,0.0,0.0,0.0,100000.0,100000.0
2018-12-18,CASH,NO,CASH_IDLE,25.58,0.0,0.0,0.0,100000.0,100000.0
2018-12-19,CASH,NO,CASH_IDLE,25.58,0.0,0.0,0.0,100000.0,100000.0
2018-12-20,CASH,NO,CASH_IDLE,28.38,0.0,0.0,0.0,100000.0,100000.0
2018-12-21,CASH,NO,CASH_IDLE,30.11,0.0,0.0,0.0,100000.0,100000.0
2018-12-24,CASH,NO,CASH_IDLE,36.07,0.0,0.0,0.0,100000.0,100000.0
2018-12-26,CASH,NO,CASH_IDLE,30.41,0.0,0.0,0.0,100000.0,100000.0
2018-12-27,CASH,NO,CASH_IDLE,29.96,0.0,0.0,0.0,100000.0,100000.0
2018-12-28,CASH,NO,CASH_IDLE,28.34,0.0,0.0,0.0,100000.0,100000.0
2018-12-31,CASH,NO,CASH_IDLE,25.42,0.0,0.0,0.0,100000.0,100000.0
2019-01-02,CASH,NO,CASH_IDLE,23.22,0.0,0.0,0.0,100000.0,100000.0
2019-01-03,CASH,NO,CASH_IDLE,25.45,0.0,0.0,0.0,100000.0,100000.0
2019-01-04,CASH,NO,CASH_IDLE,21.38,0.0,0.0,0.0,100000.0,100000.0
2019-01-07,CASH,NO,CASH_IDLE,21.4,0.0,0.0,0.0,100000.0,100000.0
2019-01-08,CASH,NO,CASH_IDLE,20.47,0.0,0.0,0.0,100000.0,100000.0
2019-01-09,CASH,NO,CASH_IDLE,19.98,0.0,0.0,0.0,100000.0,100000.0
2019-01-10,CASH,NO,CASH_IDLE,19.5,0.0,0.0,0.0,100000.0,100000.0
2019-01-11,CASH,NO,CASH_IDLE,18.19,0.0,0.0,0.0,100000.0,100000.0
2019-01-14,CASH,NO,CASH_IDLE,19.07,0.0,0.0,0.0,100000.0,100000.0
2019-01-15,CASH,NO,CASH_IDLE,18.6,0.0,0.0,0.0,100000.0,100000.0
2019-01-16,CASH,NO,CASH_IDLE,19.04,0.0,0.0,0.0,100000.0,100000.0
2019-01-17,CASH,NO,CASH_IDLE,18.06,0.0,0.0,0.0,100000.0,100000.0
2019-01-18,CASH,NO,CASH_IDLE,17.8,0.0,0.0,0.0,100000.0,100000.0
2019-01-22,CASH,NO,CASH_IDLE,20.8,0.0,0.0,0.0,100000.0,100000.0
2019-01-23,CASH,NO,CASH_IDLE,19.52,0.0,0.0,0.0,100000.0,100000.0
2019-01-24,CASH,NO,CASH_IDLE,18.89,0.0,0.0,0.0,100000.0,100000.0
2019-01-25,CASH,NO,CASH_IDLE,17.42,0.0,0.0,0.0,100000.0,100000.0
2019-01-28,CASH,NO,CASH_IDLE,18.87,0.0,0.0,0.0,100000.0,100000.0
2019-01-29,CASH,NO,CASH_IDLE,19.13,0.0,0.0,0.0,100000.0,100000.0
2019-01-30,CASH,NO,CASH_IDLE,17.66,0.0,0.0,0.0,100000.0,100000.0
2019-01-31,CASH,NO,CASH_IDLE,16.57,0.0,0.0,0.0,100000.0,100000.0
2019-02-01,CASH,NO,CASH_IDLE,16.14,0.0,0.0,0.0,100000.0,100000.0
2019-02-04,CASH,NO,CASH_IDLE,15.73,0.0,0.0,0.0,100000.0,100000.0
2019-02-05,CASH,NO,CASH_IDLE,15.57,0.0,0.0,0.0,100000.0,100000.0
2019-02-06,CASH,NO,CASH_IDLE,15.38,0.0,0.0,0.0,100000.0,100000.0
2019-02-07,CASH,NO,CASH_IDLE,16.37,0.0,0.0,0.0,100000.0,100000.0
2019-02-08,CASH,NO,CASH_IDLE,15.72,0.0,0.0,0.0,100000.0,100000.0
2019-02-11,CASH,NO,CASH_IDLE,15.97,0.0,0.0,0.0,100000.0,100000.0
2019-02-12,CASH,NO,CASH_IDLE,15.43,0.0,0.0,0.0,100000.0,100000.0
2019-02-13,SMA_RECOVERY,NO,INACTIVE,15.65,0.0,0.0,0.0,100000.0,100000.0
2019-02-14,BULL_100,NO,INACTIVE,16.22,0.0,0.0,0.0,100000.0,100000.0
2019-02-15,BULL_100,NO,INACTIVE,14.91,0.0,0.0,0.0,100000.0,100000.0
2019-02-19,BULL_100,NO,INACTIVE,14.88,0.0,0.0,0.0,100000.0,100000.0
2019-02-20,BULL_100,NO,INACTIVE,14.02,0.0,0.0,0.0,100000.0,100000.0
2019-02-21,BULL_100,NO,INACTIVE,14.46,0.0,0.0,0.0,100000.0,100000.0
2019-02-22,BULL_100,NO,INACTIVE,13.51,0.0,0.0,0.0,100000.0,100000.0
2019-02-25,BULL_100,NO,INACTIVE,14.85,0.0,0.0,0.0,100000.0,100000.0
2019-02-26,BULL_100,NO,INACTIVE,15.17,0.0,0.0,0.0,100000.0,100000.0
2019-02-27,BULL_100,NO,INACTIVE,14.7,0.0,0.0,0.0,100000.0,100000.0
2019-02-28,BULL_100,NO,INACTIVE,14.78,0.0,0.0,0.0,100000.0,100000.0
2019-03-01,BULL_100,NO,INACTIVE,13.57,0.0,0.0,0.0,100000.0,100000.0
2019-03-04,BULL_100,NO,INACTIVE,14.63,0.0,0.0,0.0,100000.0,100000.0
2019-03-05,BULL_100,NO,INACTIVE,14.74,0.0,0.0,0.0,100000.0,100000.0
2019-03-06,BULL_100,NO,INACTIVE,15.74,0.0,0.0,0.0,100000.0,100000.0
2019-03-07,BULL_100,NO,INACTIVE,16.59,0.0,0.0,0.0,100000.0,100000.0
2019-03-08,BULL_100,NO,INACTIVE,16.05,0.0,0.0,0.0,100000.0,100000.0
2019-03-11,CASH,NO,CASH_IDLE,14.33,0.0,0.0,0.0,100000.0,100000.0
2019-03-12,SMA_RECOVERY,NO,INACTIVE,13.77,0.0,0.0,0.0,100000.0,100000.0
2019-03-13,BULL_100,NO,INACTIVE,13.41,0.0,0.0,0.0,100000.0,100000.0
2019-03-14,BULL_100,NO,INACTIVE,13.5,0.0,0.0,0.0,100000.0,100000.0
2019-03-15,BULL_100,NO,INACTIVE,12.88,0.0,0.0,0.0,100000.0,100000.0
2019-03-18,BULL_100,NO,INACTIVE,13.1,0.0,0.0,0.0,100000.0,100000.0
2019-03-19,BULL_100,NO,INACTIVE,13.56,0.0,0.0,0.0,100000.0,100000.0
2019-03-20,BULL_100,NO,INACTIVE,13.91,0.0,0.0,0.0,100000.0,100000.0
2019-03-21,BULL_100,NO,INACTIVE,13.63,0.0,0.0,0.0,100000.0,100000.0
2019-03-22,BULL_100,NO,INACTIVE,16.48,0.0,0.0,0.0,100000.0,100000.0
2019-03-25,BULL_100,NO,INACTIVE,16.33,0.0,0.0,0.0,100000.0,100000.0
2019-03-26,BULL_100,NO,INACTIVE,14.68,0.0,0.0,0.0,100000.0,100000.0
2019-03-27,BULL_100,NO,INACTIVE,15.15,0.0,0.0,0.0,100000.0,100000.0
2019-03-28,BULL_100,NO,INACTIVE,14.43,0.0,0.0,0.0,100000.0,100000.0
2019-03-29,BULL_100,NO,INACTIVE,13.71,0.0,0.0,0.0,100000.0,100000.0
2019-04-01,BULL_100,NO,INACTIVE,13.4,0.0,0.0,0.0,100000.0,100000.0
2019-04-02,BULL_100,NO,INACTIVE,13.36,0.0,0.0,0.0,100000.0,100000.0
2019-04-03,BULL_100,NO,INACTIVE,13.74,0.0,0.0,0.0,100000.0,100000.0
2019-04-04,BULL_100,NO,INACTIVE,13.58,0.0,0.0,0.0,100000.0,100000.0
2019-04-05,BULL_100,NO,INACTIVE,12.82,0.0,0.0,0.0,100000.0,100000.0
