date,step2_state,combined_state,vix,spy_close,spxu_close,svix_close,svix_available,spxu_shares,svix_shares,spxu_value,svix_value,cash,portfolio_value,allocation,data_source
2018-09-06,BULL_100,BULL_100,14.65,288.16,33.66,0.0,NO,0.0,0.0,0.0,0.0,312007.7,312007.7,0.0,polygon
2018-09-07,BULL_100,BULL_100,14.88,287.6,34.12,0.0,NO,0.0,0.0,0.0,0.0,310206.19,310206.19,0.0,polygon
2018-09-10,BULL_100,BULL_100,14.16,288.1,33.6,0.0,NO,0.0,0.0,0.0,0.0,312468.67,312468.67,0.0,polygon
2018-09-11,BULL_100,BULL_100,13.22,289.05,33.17,0.0,NO,0.0,0.0,0.0,0.0,316588.58,316588.58,0.0,polygon
2018-09-12,BULL_100,BULL_100,13.14,289.12,33.28,0.0,NO,0.0,0.0,0.0,0.0,315205.11,315205.11,0.0,polygon
2018-09-13,BULL_100,BULL_100,12.37,290.83,32.7,0.0,NO,0.0,0.0,0.0,0.0,321815.8,321815.8,0.0,polygon
2018-09-14,BULL_100,BULL_100,12.07,290.88,32.71,0.0,NO,0.0,0.0,0.0,0.0,321729.4,321729.4,0.0,polygon
2018-09-17,BULL_100,BULL_100,13.68,289.34,33.58,0.0,NO,0.0,0.0,0.0,0.0,311553.85,311553.85,0.0,polygon
2018-09-18,BULL_100,BULL_100,12.79,290.91,32.66,0.0,NO,0.0,0.0,0.0,0.0,320054.81,320054.81,0.0,polygon
2018-09-19,BULL_100,BULL_100,11.75,291.22,32.46,0.0,NO,0.0,0.0,0.0,0.0,320733.31,320733.31,0.0,polygon
2018-09-20,BULL_100,BULL_100,11.8,293.58,31.74,0.0,NO,0.0,0.0,0.0,0.0,328707.56,328707.56,0.0,polygon
2018-09-21,BULL_100,BULL_100,11.68,291.99,31.83,0.0,NO,0.0,0.0,0.0,0.0,325469.77,325469.77,0.0,polygon
2018-09-24,BULL_100,BULL_100,12.2,291.02,32.19,0.0,NO,0.0,0.0,0.0,0.0,325199.86,325199.86,0.0,polygon
2018-09-25,BULL_100,BULL_100,12.42,290.75,32.28,0.0,NO,0.0,0.0,0.0,0.0,325005.9,325005.9,0.0,polygon
2018-09-26,BULL_100,BULL_100,12.89,289.88,32.38,0.0,NO,0.0,0.0,0.0,0.0,321707.49,321707.49,0.0,polygon
2018-09-27,BULL_100,BULL_100,12.41,290.69,32.16,0.0,NO,0.0,0.0,0.0,0.0,325982.64,325982.64,0.0,polygon
2018-09-28,BULL_100,BULL_100,12.12,290.72,32.18,0.0,NO,0.0,0.0,0.0,0.0,326028.13,326028.13,0.0,polygon
2018-10-01,BULL_100,BULL_100,12.0,291.73,31.94,0.0,NO,0.0,0.0,0.0,0.0,328607.67,328607.67,0.0,polygon
2018-10-02,BULL_100,BULL_100,12.05,291.56,31.9,0.0,NO,0.0,0.0,0.0,0.0,328146.7,328146.7,0.0,polygon
2018-10-03,BULL_100,BULL_100,11.61,291.72,32.05,0.0,NO,0.0,0.0,0.0,0.0,327154.25,327154.25,0.0,polygon
2018-10-04,BULL_100,BULL_100,14.22,289.44,32.56,0.0,NO,0.0,0.0,0.0,0.0,318938.36,318938.36,0.0,polygon
2018-10-05,BULL_100,BULL_100,14.82,287.82,33.08,0.0,NO,0.0,0.0,0.0,0.0,312326.02,312326.02,0.0,polygon
2018-10-08,BULL_100,BULL_100,15.69,287.82,33.16,0.0,NO,0.0,0.0,0.0,0.0,309963.8,309963.8,0.0,polygon
2018-10-09,DEFENSIVE_QQQ,DEFENSIVE_QQQ,15.95,287.4,33.21,0.0,NO,0.0,0.0,0.0,0.0,309872.57,309872.57,0.0,polygon
2018-10-10,DEFENSIVE_QQQ,DEFENSIVE_QQQ,22.96,278.3,37.07,0.0,NO,0.0,0.0,0.0,0.0,278477.96,278477.96,0.0,polygon
2018-10-11,DEFENSIVE_BOTH,DEFENSIVE_BOTH,24.98,272.17,37.82,0.0,NO,0.0,0.0,0.0,0.0,272702.09,272702.09,0.0,polygon
2018-10-12,CASH,CASH_IDLE,21.31,275.95,37.3,0.0,NO,0.0,0.0,0.0,0.0,272702.09,272702.09,0.0,polygon
2018-10-15,CASH,CASH_IDLE,21.3,274.4,37.88,0.0,NO,0.0,0.0,0.0,0.0,272702.09,272702.09,0.0,polygon
2018-10-16,CASH,CASH_IDLE,17.62,280.4,35.34,0.0,NO,0.0,0.0,0.0,0.0,272702.09,272702.09,0.0,polygon
2018-10-17,SMA_RECOVERY,SMA_RECOVERY,17.4,280.45,35.68,0.0,NO,0.0,0.0,0.0,0.0,271398.74,271398.74,0.0,polygon
2018-10-18,BULL_100,BULL_100,20.06,276.4,37.04,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-10-19,CASH,CASH_IDLE,19.89,276.25,37.23,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-10-22,CASH,CASH_IDLE,19.64,275.01,37.87,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-10-23,CASH,CASH_IDLE,20.71,273.61,38.17,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-10-24,CASH,CASH_IDLE,25.23,265.32,41.21,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-10-25,CASH,CASH_IDLE,24.22,270.08,40.74,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-10-26,CASH,CASH_IDLE,24.16,265.33,41.44,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-10-29,CASH,CASH_IDLE,24.7,263.86,42.31,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-10-30,CASH,CASH_IDLE,23.35,267.77,40.22,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-10-31,CASH,CASH_IDLE,21.23,270.63,39.1,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-11-01,CASH,CASH_IDLE,19.34,273.51,38.31,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-11-02,CASH,CASH_IDLE,19.51,271.89,38.53,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-11-05,CASH,CASH_IDLE,19.96,273.39,37.85,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-11-06,CASH,CASH_IDLE,19.91,275.12,37.34,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-11-07,CASH,CASH_IDLE,16.36,281.01,34.78,0.0,NO,0.0,0.0,0.0,0.0,258200.35,258200.35,0.0,polygon
2018-11-08,SMA_RECOVERY,SMA_RECOVERY,16.72,280.5,35.29,0.0,NO,0.0,0.0,0.0,0.0,257063.85,257063.85,0.0,polygon
2018-11-09,BULL_100,BULL_100,17.36,277.76,36.0,0.0,NO,0.0,0.0,0.0,0.0,248888.63,248888.63,0.0,polygon
2018-11-12,BULL_100,BULL_100,20.45,272.57,37.87,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-13,CASH,CASH_IDLE,20.02,272.06,37.73,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-14,CASH,CASH_IDLE,21.25,270.2,39.44,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-15,CASH,CASH_IDLE,19.98,273.02,38.24,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-16,CASH,CASH_IDLE,18.14,273.73,37.5,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-19,CASH,CASH_IDLE,20.1,269.1,39.61,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-20,CASH,CASH_IDLE,22.48,264.12,42.14,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-21,CASH,CASH_IDLE,20.8,265.02,41.38,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-23,CASH,CASH_IDLE,21.52,263.25,42.44,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-26,CASH,CASH_IDLE,18.9,267.5,40.84,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-27,CASH,CASH_IDLE,19.02,268.4,39.74,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-28,CASH,CASH_IDLE,18.49,274.58,37.3,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-29,CASH,CASH_IDLE,18.79,273.98,37.28,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-11-30,CASH,CASH_IDLE,18.07,275.65,36.38,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-12-03,CASH,CASH_IDLE,16.44,279.3,35.35,0.0,NO,0.0,0.0,0.0,0.0,235118.19,235118.19,0.0,polygon
2018-12-04,SMA_RECOVERY,SMA_RECOVERY,20.74,270.25,38.46,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-06,CASH,CASH_IDLE,21.19,269.84,38.98,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-07,CASH,CASH_IDLE,23.23,263.57,41.42,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-10,CASH,CASH_IDLE,22.64,264.07,41.46,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-11,CASH,CASH_IDLE,21.76,264.13,41.19,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-12,CASH,CASH_IDLE,21.46,265.46,40.45,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-13,CASH,CASH_IDLE,20.65,265.37,41.01,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-14,CASH,CASH_IDLE,21.63,260.47,43.25,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-17,CASH,CASH_IDLE,24.52,255.36,45.09,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-18,CASH,CASH_IDLE,25.58,255.08,46.13,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-19,CASH,CASH_IDLE,25.58,251.26,48.08,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-20,CASH,CASH_IDLE,28.38,247.17,49.4,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-21,CASH,CASH_IDLE,30.11,240.7,53.59,0.0,NO,0.0,0.0,0.0,0.0,220022.9,220022.9,0.0,polygon
2018-12-24,CASH,CASH_SPXU,36.07,234.34,58.53,0.0,NO,2087.9,0.0,122204.79,0.0,109780.99,231985.77,0.5268,polygon
2018-12-26,CASH,CASH_SPXU,30.41,246.18,49.07,0.0,NO,2087.9,0.0,102453.25,0.0,109780.99,212234.24,0.4827,polygon
2018-12-27,CASH,CASH_SPXU,29.96,248.07,48.15,0.0,NO,2087.9,0.0,100532.38,0.0,109780.99,210313.37,0.478,polygon
2018-12-28,CASH,CASH_IDLE,28.34,247.75,46.89,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2018-12-31,CASH,CASH_IDLE,25.42,249.92,46.38,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-02,CASH,CASH_IDLE,23.22,250.18,48.31,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-03,CASH,CASH_IDLE,25.45,244.21,49.49,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-04,CASH,CASH_IDLE,21.38,252.39,45.15,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-07,CASH,CASH_IDLE,21.4,254.38,43.78,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-08,CASH,CASH_IDLE,20.47,256.77,42.5,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-09,CASH,CASH_IDLE,19.98,257.97,42.34,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-10,CASH,CASH_IDLE,19.5,258.88,41.81,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-11,CASH,CASH_IDLE,18.19,258.98,41.63,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-14,CASH,CASH_IDLE,19.07,257.4,42.2,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-15,CASH,CASH_IDLE,18.6,260.35,41.09,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-16,CASH,CASH_IDLE,19.04,260.98,40.77,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-17,CASH,CASH_IDLE,18.06,262.96,39.78,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-18,CASH,CASH_IDLE,17.8,266.46,37.92,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-22,CASH,CASH_IDLE,20.8,262.86,39.82,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-23,CASH,CASH_IDLE,19.52,263.41,39.62,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-24,CASH,CASH_IDLE,18.89,263.55,39.59,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-25,CASH,CASH_IDLE,17.42,265.78,37.98,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-28,CASH,CASH_IDLE,18.87,263.76,39.39,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-29,CASH,CASH_IDLE,19.13,263.41,39.07,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-30,CASH,CASH_IDLE,17.66,267.58,37.35,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-01-31,CASH,CASH_IDLE,16.57,269.93,36.55,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-02-01,CASH,CASH_IDLE,16.14,270.06,36.58,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-02-04,CASH,CASH_IDLE,15.73,271.96,35.9,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-02-05,CASH,CASH_IDLE,15.57,273.1,35.45,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-02-06,CASH,CASH_IDLE,15.38,272.74,35.59,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-02-07,CASH,CASH_IDLE,16.37,270.14,36.78,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-02-08,CASH,CASH_IDLE,15.72,270.47,36.5,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-02-11,CASH,CASH_IDLE,15.97,270.62,36.4,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-02-12,CASH,CASH_IDLE,15.43,274.1,34.85,0.0,NO,0.0,0.0,0.0,0.0,208330.7,208330.7,0.0,polygon
2019-02-13,SMA_RECOVERY,SMA_RECOVERY,15.65,274.99,34.8,0.0,NO,0.0,0.0,0.0,0.0,207673.65,207673.65,0.0,polygon
2019-02-14,BULL_100,BULL_100,16.22,274.38,34.99,0.0,NO,0.0,0.0,0.0,0.0,206542.27,206542.27,0.0,polygon
2019-02-15,BULL_100,BULL_100,14.91,277.37,33.69,0.0,NO,0.0,0.0,0.0,0.0,213219.55,213219.55,0.0,polygon
2019-02-19,BULL_100,BULL_100,14.88,277.85,33.67,0.0,NO,0.0,0.0,0.0,0.0,213030.09,213030.09,0.0,polygon
2019-02-20,BULL_100,BULL_100,14.02,278.41,33.36,0.0,NO,0.0,0.0,0.0,0.0,214441.58,214441.58,0.0,polygon
2019-02-21,BULL_100,BULL_100,14.46,277.42,33.84,0.0,NO,0.0,0.0,0.0,0.0,211977.97,211977.97,0.0,polygon
2019-02-22,BULL_100,BULL_100,13.51,279.14,33.09,0.0,NO,0.0,0.0,0.0,0.0,216299.84,216299.84,0.0,polygon
2019-02-25,BULL_100,BULL_100,14.85,279.52,33.16,0.0,NO,0.0,0.0,0.0,0.0,216757.62,216757.62,0.0,polygon
2019-02-26,BULL_100,BULL_100,15.17,279.32,33.25,0.0,NO,0.0,0.0,0.0,0.0,216318.47,216318.47,0.0,polygon
2019-02-27,BULL_100,BULL_100,14.7,279.2,33.1,0.0,NO,0.0,0.0,0.0,0.0,217197.16,217197.16,0.0,polygon
2019-02-28,BULL_100,BULL_100,14.78,278.68,33.52,0.0,NO,0.0,0.0,0.0,0.0,215032.53,215032.53,0.0,polygon
2019-03-01,BULL_100,BULL_100,13.57,280.42,32.7,0.0,NO,0.0,0.0,0.0,0.0,219899.45,219899.45,0.0,polygon
2019-03-04,BULL_100,BULL_100,14.63,279.4,33.33,0.0,NO,0.0,0.0,0.0,0.0,217205.63,217205.63,0.0,polygon
2019-03-05,BULL_100,BULL_100,14.74,279.02,33.43,0.0,NO,0.0,0.0,0.0,0.0,216396.18,216396.18,0.0,polygon
2019-03-06,BULL_100,BULL_100,15.74,277.33,33.97,0.0,NO,0.0,0.0,0.0,0.0,212569.21,212569.21,0.0,polygon
2019-03-07,BULL_100,BULL_100,16.59,275.01,34.71,0.0,NO,0.0,0.0,0.0,0.0,207580.24,207580.24,0.0,polygon
2019-03-08,BULL_100,BULL_100,16.05,274.46,34.88,0.0,NO,0.0,0.0,0.0,0.0,206742.76,206742.76,0.0,polygon
2019-03-11,CASH,CASH_IDLE,14.33,278.44,33.14,0.0,NO,0.0,0.0,0.0,0.0,206742.76,206742.76,0.0,polygon
2019-03-12,SMA_RECOVERY,SMA_RECOVERY,13.77,279.49,33.13,0.0,NO,0.0,0.0,0.0,0.0,206984.51,206984.51,0.0,polygon
2019-03-13,BULL_100,BULL_100,13.41,281.34,32.32,0.0,NO,0.0,0.0,0.0,0.0,212046.02,212046.02,0.0,polygon
2019-03-14,BULL_100,BULL_100,13.5,281.16,32.52,0.0,NO,0.0,0.0,0.0,0.0,210968.23,210968.23,0.0,polygon
2019-03-15,BULL_100,BULL_100,12.88,281.31,32.02,0.0,NO,0.0,0.0,0.0,0.0,214467.33,214467.33,0.0,polygon
2019-03-18,BULL_100,BULL_100,13.1,282.33,31.71,0.0,NO,0.0,0.0,0.0,0.0,217196.84,217196.84,0.0,polygon
2019-03-19,BULL_100,BULL_100,13.56,282.4,31.87,0.0,NO,0.0,0.0,0.0,0.0,216719.89,216719.89,0.0,polygon
2019-03-20,BULL_100,BULL_100,13.91,281.55,31.97,0.0,NO,0.0,0.0,0.0,0.0,216049.06,216049.06,0.0,polygon
2019-03-21,BULL_100,BULL_100,13.63,284.73,30.85,0.0,NO,0.0,0.0,0.0,0.0,223825.0,223825.0,0.0,polygon
2019-03-22,BULL_100,BULL_100,16.48,279.25,32.74,0.0,NO,0.0,0.0,0.0,0.0,210309.1,210309.1,0.0,polygon
2019-03-25,BULL_100,BULL_100,16.33,279.04,32.5,0.0,NO,0.0,0.0,0.0,0.0,210953.59,210953.59,0.0,polygon
2019-03-26,BULL_100,BULL_100,14.68,281.12,32.15,0.0,NO,0.0,0.0,0.0,0.0,213702.95,213702.95,0.0,polygon
2019-03-27,BULL_100,BULL_100,15.15,279.65,32.71,0.0,NO,0.0,0.0,0.0,0.0,209943.49,209943.49,0.0,polygon
2019-03-28,BULL_100,BULL_100,14.43,280.71,32.05,0.0,NO,0.0,0.0,0.0,0.0,213966.18,213966.18,0.0,polygon
2019-03-29,BULL_100,BULL_100,13.71,282.48,31.57,0.0,NO,0.0,0.0,0.0,0.0,216987.29,216987.29,0.0,polygon
2019-04-01,BULL_100,BULL_100,13.4,285.83,30.44,0.0,NO,0.0,0.0,0.0,0.0,224763.69,224763.69,0.0,polygon
2019-04-02,BULL_100,BULL_100,13.36,285.97,30.6,0.0,NO,0.0,0.0,0.0,0.0,224666.06,224666.06,0.0,polygon
2019-04-03,BULL_100,BULL_100,13.74,286.42,30.16,0.0,NO,0.0,0.0,0.0,0.0,227477.82,227477.82,0.0,polygon
2019-04-04,BULL_100,BULL_100,13.58,287.18,30.07,0.0,NO,0.0,0.0,0.0,0.0,228044.24,228044.24,0.0,polygon
2019-04-05,BULL_100,BULL_100,12.82,288.57,29.6,0.0,NO,0.0,0.0,0.0,0.0,231785.81,231785.81,0.0,polygon
2019-04-08,BULL_100,BULL_100,13.18,288.79,29.62,0.0,NO,0.0,0.0,0.0,0.0,232146.3,232146.3,0.0,polygon
2019-04-09,BULL_100,BULL_100,14.28,287.31,30.07,0.0,NO,0.0,0.0,0.0,0.0,228755.32,228755.32,0.0,polygon
2019-04-10,BULL_100,BULL_100,13.3,288.29,29.67,0.0,NO,0.0,0.0,0.0,0.0,232441.98,232441.98,0.0,polygon
2019-04-11,BULL_100,BULL_100,13.02,288.21,29.8,0.0,NO,0.0,0.0,0.0,0.0,231340.75,231340.75,0.0,polygon
2019-04-12,BULL_100,BULL_100,12.01,290.16,29.26,0.0,NO,0.0,0.0,0.0,0.0,235362.97,235362.97,0.0,polygon
2019-04-15,BULL_100,BULL_100,12.32,289.97,29.25,0.0,NO,0.0,0.0,0.0,0.0,235051.32,235051.32,0.0,polygon
2019-04-16,BULL_100,BULL_100,12.18,290.16,29.29,0.0,NO,0.0,0.0,0.0,0.0,235732.19,235732.19,0.0,polygon
2019-04-17,BULL_100,BULL_100,12.6,289.45,29.58,0.0,NO,0.0,0.0,0.0,0.0,234701.59,234701.59,0.0,polygon
2019-04-18,BULL_100,BULL_100,12.09,290.02,28.82,0.0,NO,0.0,0.0,0.0,0.0,236426.57,236426.57,0.0,polygon
2019-04-22,BULL_100,BULL_100,12.42,290.27,29.18,0.0,NO,0.0,0.0,0.0,0.0,237301.3,237301.3,0.0,polygon
2019-04-23,BULL_100,BULL_100,12.28,292.88,28.41,0.0,NO,0.0,0.0,0.0,0.0,244178.13,244178.13,0.0,polygon
2019-04-24,BULL_100,BULL_100,13.14,292.23,28.58,0.0,NO,0.0,0.0,0.0,0.0,242414.65,242414.65,0.0,polygon
2019-04-25,BULL_100,BULL_100,13.25,292.05,28.83,0.0,NO,0.0,0.0,0.0,0.0,241815.87,241815.87,0.0,polygon
2019-04-26,BULL_100,BULL_100,12.73,293.41,28.38,0.0,NO,0.0,0.0,0.0,0.0,245113.01,245113.01,0.0,polygon
2019-04-29,BULL_100,BULL_100,13.11,293.87,28.33,0.0,NO,0.0,0.0,0.0,0.0,245489.46,245489.46,0.0,polygon
2019-04-30,BULL_100,BULL_100,13.12,294.02,27.94,0.0,NO,0.0,0.0,0.0,0.0,246228.91,246228.91,0.0,polygon
2019-05-01,BULL_100,BULL_100,14.8,291.81,28.92,0.0,NO,0.0,0.0,0.0,0.0,239628.32,239628.32,0.0,polygon
2019-05-02,BULL_100,BULL_100,14.42,291.18,29.0,0.0,NO,0.0,0.0,0.0,0.0,238603.19,238603.19,0.0,polygon
2019-05-03,BULL_100,BULL_100,12.87,294.03,28.22,0.0,NO,0.0,0.0,0.0,0.0,246303.45,246303.45,0.0,polygon
2019-05-06,BULL_100,BULL_100,15.44,292.82,29.01,0.0,NO,0.0,0.0,0.0,0.0,240089.41,240089.41,0.0,polygon
2019-05-07,BULL_100,BULL_100,19.32,287.93,29.91,0.0,NO,0.0,0.0,0.0,0.0,230691.42,230691.42,0.0,polygon
2019-05-08,BULL_100,BULL_100,19.4,287.53,29.99,0.0,NO,0.0,0.0,0.0,0.0,229415.88,229415.88,0.0,polygon
2019-05-09,BULL_100,BULL_100,19.1,286.66,30.41,0.0,NO,0.0,0.0,0.0,0.0,226978.61,226978.61,0.0,polygon
2019-05-10,BULL_100,BULL_100,16.04,288.1,29.82,0.0,NO,0.0,0.0,0.0,0.0,229294.67,229294.67,0.0,polygon
2019-05-13,BULL_100,BULL_100,20.55,280.86,32.5,0.0,NO,0.0,0.0,0.0,0.0,208767.8,208767.8,0.0,polygon
2019-05-14,BULL_100,BULL_100,18.06,283.4,31.22,0.0,NO,0.0,0.0,0.0,0.0,216905.33,216905.33,0.0,polygon
2019-05-15,DEFENSIVE_BOTH,DEFENSIVE_BOTH,16.44,285.06,30.84,0.0,NO,0.0,0.0,0.0,0.0,218030.23,218030.23,0.0,polygon
2019-05-16,DEFENSIVE_BOTH,DEFENSIVE_BOTH,15.29,287.7,29.98,0.0,NO,0.0,0.0,0.0,0.0,221520.44,221520.44,0.0,polygon
2019-05-17,DEFENSIVE_SPY,DEFENSIVE_SPY,15.96,285.84,30.58,0.0,NO,0.0,0.0,0.0,0.0,218948.2,218948.2,0.0,polygon
2019-05-20,DEFENSIVE_SPY,DEFENSIVE_SPY,16.31,283.95,30.92,0.0,NO,0.0,0.0,0.0,0.0,214770.27,214770.27,0.0,polygon
2019-05-21,DEFENSIVE_BOTH,DEFENSIVE_BOTH,14.95,286.51,30.38,0.0,NO,0.0,0.0,0.0,0.0,217927.54,217927.54,0.0,polygon
2019-05-22,DEFENSIVE_BOTH,DEFENSIVE_BOTH,14.75,285.63,30.75,0.0,NO,0.0,0.0,0.0,0.0,216822.28,216822.28,0.0,polygon
2019-05-23,DEFENSIVE_BOTH,DEFENSIVE_BOTH,16.92,282.14,31.81,0.0,NO,0.0,0.0,0.0,0.0,212291.92,212291.92,0.0,polygon
2019-05-24,DEFENSIVE_BOTH,DEFENSIVE_BOTH,15.85,282.78,31.48,0.0,NO,0.0,0.0,0.0,0.0,213168.3,213168.3,0.0,polygon
2019-05-28,DEFENSIVE_BOTH,DEFENSIVE_BOTH,17.5,280.15,32.39,0.0,NO,0.0,0.0,0.0,0.0,210690.65,210690.65,0.0,polygon
2019-05-29,DEFENSIVE_BOTH,DEFENSIVE_BOTH,17.9,278.27,33.09,0.0,NO,0.0,0.0,0.0,0.0,208213.26,208213.26,0.0,polygon
2019-05-30,DEFENSIVE_BOTH,DEFENSIVE_BOTH,17.3,279.03,33.7,0.0,NO,0.0,0.0,0.0,0.0,207167.45,207167.45,0.0,polygon
2019-05-31,DEFENSIVE_BOTH,DEFENSIVE_BOTH,18.71,275.27,34.35,0.0,NO,0.0,0.0,0.0,0.0,205021.23,205021.23,0.0,polygon
2019-06-03,CASH,CASH_IDLE,18.86,274.57,34.25,0.0,NO,0.0,0.0,0.0,0.0,205021.23,205021.23,0.0,polygon
2019-06-04,CASH,CASH_IDLE,16.97,280.53,31.98,0.0,NO,0.0,0.0,0.0,0.0,205021.23,205021.23,0.0,polygon
2019-06-05,SMA_RECOVERY,SMA_RECOVERY,16.09,282.96,31.66,0.0,NO,0.0,0.0,0.0,0.0,204705.69,204705.69,0.0,polygon
2019-06-06,BULL_100,BULL_100,15.93,284.8,30.92,0.0,NO,0.0,0.0,0.0,0.0,209752.12,209752.12,0.0,polygon
