date,step2_state,step3_state,spy_close,vix,spxu_close,spxu_shares,spxu_value,cash,portfolio_value,data_source
2018-09-18,BULL_100,INACTIVE,290.91,12.79,32.66,0.0,0.0,95686.18,95686.18,polygon
2018-09-19,BULL_100,INACTIVE,291.22,11.75,32.46,0.0,0.0,95686.18,95686.18,polygon
2018-09-20,BULL_100,INACTIVE,293.58,11.8,31.74,0.0,0.0,95686.18,95686.18,polygon
2018-09-21,BULL_100,INACTIVE,291.99,11.68,31.83,0.0,0.0,95686.18,95686.18,polygon
2018-09-24,BULL_100,INACTIVE,291.02,12.2,32.19,0.0,0.0,95686.18,95686.18,polygon
2018-09-25,BULL_100,INACTIVE,290.75,12.42,32.28,0.0,0.0,95686.18,95686.18,polygon
2018-09-26,BULL_100,INACTIVE,289.88,12.89,32.38,0.0,0.0,95686.18,95686.18,polygon
2018-09-27,BULL_100,INACTIVE,290.69,12.41,32.16,0.0,0.0,95686.18,95686.18,polygon
2018-09-28,BULL_100,INACTIVE,290.72,12.12,32.18,0.0,0.0,95686.18,95686.18,polygon
2018-10-01,BULL_100,INACTIVE,291.73,12.0,31.94,0.0,0.0,95686.18,95686.18,polygon
2018-10-02,BULL_100,INACTIVE,291.56,12.05,31.9,0.0,0.0,95686.18,95686.18,polygon
2018-10-03,BULL_100,INACTIVE,291.72,11.61,32.05,0.0,0.0,95686.18,95686.18,polygon
2018-10-04,BULL_100,INACTIVE,289.44,14.22,32.56,0.0,0.0,95686.18,95686.18,polygon
2018-10-05,BULL_100,INACTIVE,287.82,14.82,33.08,0.0,0.0,95686.18,95686.18,polygon
2018-10-08,BULL_100,INACTIVE,287.82,15.69,33.16,0.0,0.0,95686.18,95686.18,polygon
2018-10-09,DEFENSIVE_QQQ,INACTIVE,287.4,15.95,33.21,0.0,0.0,95686.18,95686.18,polygon
2018-10-10,DEFENSIVE_QQQ,INACTIVE,278.3,22.96,37.07,0.0,0.0,95686.18,95686.18,polygon
2018-10-11,DEFENSIVE_BOTH,INACTIVE,272.17,24.98,37.82,0.0,0.0,95686.18,95686.18,polygon
2018-10-12,CASH,CASH_IDLE,275.95,21.31,37.3,0.0,0.0,95686.18,95686.18,polygon
2018-10-15,CASH,CASH_IDLE,274.4,21.3,37.88,0.0,0.0,95686.18,95686.18,polygon
2018-10-16,CASH,CASH_IDLE,280.4,17.62,35.34,0.0,0.0,95686.18,95686.18,polygon
2018-10-17,SMA_RECOVERY,INACTIVE,280.45,17.4,35.68,0.0,0.0,95686.18,95686.18,polygon
2018-10-18,BULL_100,INACTIVE,276.4,20.06,37.04,0.0,0.0,95686.18,95686.18,polygon
2018-10-19,CASH,CASH_IDLE,276.25,19.89,37.23,0.0,0.0,95686.18,95686.18,polygon
2018-10-22,CASH,CASH_IDLE,275.01,19.64,37.87,0.0,0.0,95686.18,95686.18,polygon
2018-10-23,CASH,CASH_IDLE,273.61,20.71,38.17,0.0,0.0,95686.18,95686.18,polygon
2018-10-24,CASH,CASH_IDLE,265.32,25.23,41.21,0.0,0.0,95686.18,95686.18,polygon
2018-10-25,CASH,CASH_IDLE,270.08,24.22,40.74,0.0,0.0,95686.18,95686.18,polygon
2018-10-26,CASH,CASH_IDLE,265.33,24.16,41.44,0.0,0.0,95686.18,95686.18,polygon
2018-10-29,CASH,CASH_IDLE,263.86,24.7,42.31,0.0,0.0,95686.18,95686.18,polygon
2018-10-30,CASH,CASH_IDLE,267.77,23.35,40.22,0.0,0.0,95686.18,95686.18,polygon
2018-10-31,CASH,CASH_IDLE,270.63,21.23,39.1,0.0,0.0,95686.18,95686.18,polygon
2018-11-01,CASH,CASH_IDLE,273.51,19.34,38.31,0.0,0.0,95686.18,95686.18,polygon
2018-11-02,CASH,CASH_IDLE,271.89,19.51,38.53,0.0,0.0,95686.18,95686.18,polygon
2018-11-05,CASH,CASH_IDLE,273.39,19.96,37.85,0.0,0.0,95686.18,95686.18,polygon
2018-11-06,CASH,CASH_IDLE,275.12,19.91,37.34,0.0,0.0,95686.18,95686.18,polygon
2018-11-07,CASH,CASH_IDLE,281.01,16.36,34.78,0.0,0.0,95686.18,95686.18,polygon
2018-11-08,SMA_RECOVERY,INACTIVE,280.5,16.72,35.29,0.0,0.0,95686.18,95686.18,polygon
2018-11-09,BULL_100,INACTIVE,277.76,17.36,36.0,0.0,0.0,95686.18,95686.18,polygon
2018-11-12,BULL_100,INACTIVE,272.57,20.45,37.87,0.0,0.0,95686.18,95686.18,polygon
2018-11-13,CASH,CASH_IDLE,272.06,20.02,37.73,0.0,0.0,95686.18,95686.18,polygon
2018-11-14,CASH,CASH_IDLE,270.2,21.25,39.44,0.0,0.0,95686.18,95686.18,polygon
2018-11-15,CASH,CASH_IDLE,273.02,19.98,38.24,0.0,0.0,95686.18,95686.18,polygon
2018-11-16,CASH,CASH_IDLE,273.73,18.14,37.5,0.0,0.0,95686.18,95686.18,polygon
2018-11-19,CASH,CASH_IDLE,269.1,20.1,39.61,0.0,0.0,95686.18,95686.18,polygon
2018-11-20,CASH,CASH_IDLE,264.12,22.48,42.14,0.0,0.0,95686.18,95686.18,polygon
2018-11-21,CASH,CASH_IDLE,265.02,20.8,41.38,0.0,0.0,95686.18,95686.18,polygon
2018-11-23,CASH,CASH_IDLE,263.25,21.52,42.44,0.0,0.0,95686.18,95686.18,polygon
2018-11-26,CASH,CASH_IDLE,267.5,18.9,40.84,0.0,0.0,95686.18,95686.18,polygon
2018-11-27,CASH,CASH_IDLE,268.4,19.02,39.74,0.0,0.0,95686.18,95686.18,polygon
2018-11-28,CASH,CASH_IDLE,274.58,18.49,37.3,0.0,0.0,95686.18,95686.18,polygon
2018-11-29,CASH,CASH_IDLE,273.98,18.79,37.28,0.0,0.0,95686.18,95686.18,polygon
2018-11-30,CASH,CASH_IDLE,275.65,18.07,36.38,0.0,0.0,95686.18,95686.18,polygon
2018-12-03,CASH,CASH_IDLE,279.3,16.44,35.35,0.0,0.0,95686.18,95686.18,polygon
2018-12-04,SMA_RECOVERY,INACTIVE,270.25,20.74,38.46,0.0,0.0,95686.18,95686.18,polygon
2018-12-06,CASH,CASH_IDLE,269.84,21.19,38.98,0.0,0.0,95686.18,95686.18,polygon
2018-12-07,CASH,CASH_IDLE,263.57,23.23,41.42,0.0,0.0,95686.18,95686.18,polygon
2018-12-10,CASH,CASH_IDLE,264.07,22.64,41.46,0.0,0.0,95686.18,95686.18,polygon
2018-12-11,CASH,CASH_IDLE,264.13,21.76,41.19,0.0,0.0,95686.18,95686.18,polygon
2018-12-12,CASH,CASH_IDLE,265.46,21.46,40.45,0.0,0.0,95686.18,95686.18,polygon
2018-12-13,CASH,CASH_IDLE,265.37,20.65,41.01,0.0,0.0,95686.18,95686.18,polygon
2018-12-14,CASH,CASH_IDLE,260.47,21.63,43.25,0.0,0.0,95686.18,95686.18,polygon
2018-12-17,CASH,CASH_IDLE,255.36,24.52,45.09,0.0,0.0,95686.18,95686.18,polygon
2018-12-18,CASH,CASH_IDLE,255.08,25.58,46.13,0.0,0.0,95686.18,95686.18,polygon
2018-12-19,CASH,CASH_IDLE,251.26,25.58,48.08,0.0,0.0,95686.18,95686.18,polygon
2018-12-20,CASH,CASH_IDLE,247.17,28.38,49.4,0.0,0.0,95686.18,95686.18,polygon
2018-12-21,CASH,CASH_IDLE,240.7,30.11,53.59,0.0,0.0,95686.18,95686.18,polygon
2018-12-24,CASH,CASH_SPXU,234.34,36.07,58.53,908.0108,53145.87,47742.86,100888.74,polygon
2018-12-26,CASH,CASH_SPXU,246.18,30.41,49.07,908.0108,44556.09,47742.86,92298.95,polygon
2018-12-27,CASH,CASH_SPXU,248.07,29.96,48.15,908.0108,43720.72,47742.86,91463.58,polygon
2018-12-28,CASH,CASH_IDLE,247.75,28.34,46.89,0.0,0.0,90601.34,90601.34,polygon
2018-12-31,CASH,CASH_IDLE,249.92,25.42,46.38,0.0,0.0,90601.34,90601.34,polygon
2019-01-02,CASH,CASH_IDLE,250.18,23.22,48.31,0.0,0.0,90601.34,90601.34,polygon
2019-01-03,CASH,CASH_IDLE,244.21,25.45,49.49,0.0,0.0,90601.34,90601.34,polygon
2019-01-04,CASH,CASH_IDLE,252.39,21.38,45.15,0.0,0.0,90601.34,90601.34,polygon
2019-01-07,CASH,CASH_IDLE,254.38,21.4,43.78,0.0,0.0,90601.34,90601.34,polygon
2019-01-08,CASH,CASH_IDLE,256.77,20.47,42.5,0.0,0.0,90601.34,90601.34,polygon
2019-01-09,CASH,CASH_IDLE,257.97,19.98,42.34,0.0,0.0,90601.34,90601.34,polygon
2019-01-10,CASH,CASH_IDLE,258.88,19.5,41.81,0.0,0.0,90601.34,90601.34,polygon
2019-01-11,CASH,CASH_IDLE,258.98,18.19,41.63,0.0,0.0,90601.34,90601.34,polygon
2019-01-14,CASH,CASH_IDLE,257.4,19.07,42.2,0.0,0.0,90601.34,90601.34,polygon
2019-01-15,CASH,CASH_IDLE,260.35,18.6,41.09,0.0,0.0,90601.34,90601.34,polygon
2019-01-16,CASH,CASH_IDLE,260.98,19.04,40.77,0.0,0.0,90601.34,90601.34,polygon
2019-01-17,CASH,CASH_IDLE,262.96,18.06,39.78,0.0,0.0,90601.34,90601.34,polygon
2019-01-18,CASH,CASH_IDLE,266.46,17.8,37.92,0.0,0.0,90601.34,90601.34,polygon
2019-01-22,CASH,CASH_IDLE,262.86,20.8,39.82,0.0,0.0,90601.34,90601.34,polygon
2019-01-23,CASH,CASH_IDLE,263.41,19.52,39.62,0.0,0.0,90601.34,90601.34,polygon
2019-01-24,CASH,CASH_IDLE,263.55,18.89,39.59,0.0,0.0,90601.34,90601.34,polygon
2019-01-25,CASH,CASH_IDLE,265.78,17.42,37.98,0.0,0.0,90601.34,90601.34,polygon
2019-01-28,CASH,CASH_IDLE,263.76,18.87,39.39,0.0,0.0,90601.34,90601.34,polygon
2019-01-29,CASH,CASH_IDLE,263.41,19.13,39.07,0.0,0.0,90601.34,90601.34,polygon
2019-01-30,CASH,CASH_IDLE,267.58,17.66,37.35,0.0,0.0,90601.34,90601.34,polygon
2019-01-31,CASH,CASH_IDLE,269.93,16.57,36.55,0.0,0.0,90601.34,90601.34,polygon
2019-02-01,CASH,CASH_IDLE,270.06,16.14,36.58,0.0,0.0,90601.34,90601.34,polygon
2019-02-04,CASH,CASH_IDLE,271.96,15.73,35.9,0.0,0.0,90601.34,90601.34,polygon
2019-02-05,CASH,CASH_IDLE,273.1,15.57,35.45,0.0,0.0,90601.34,90601.34,polygon
2019-02-06,CASH,CASH_IDLE,272.74,15.38,35.59,0.0,0.0,90601.34,90601.34,polygon
2019-02-07,CASH,CASH_IDLE,270.14,16.37,36.78,0.0,0.0,90601.34,90601.34,polygon
2019-02-08,CASH,CASH_IDLE,270.47,15.72,36.5,0.0,0.0,90601.34,90601.34,polygon
2019-02-11,CASH,CASH_IDLE,270.62,15.97,36.4,0.0,0.0,90601.34,90601.34,polygon
2019-02-12,CASH,CASH_IDLE,274.1,15.43,34.85,0.0,0.0,90601.34,90601.34,polygon
2019-02-13,SMA_RECOVERY,INACTIVE,274.99,15.65,34.8,0.0,0.0,90601.34,90601.34,polygon
2019-02-14,BULL_100,INACTIVE,274.38,16.22,34.99,0.0,0.0,90601.34,90601.34,polygon
2019-02-15,BULL_100,INACTIVE,277.37,14.91,33.69,0.0,0.0,90601.34,90601.34,polygon
2019-02-19,BULL_100,INACTIVE,277.85,14.88,33.67,0.0,0.0,90601.34,90601.34,polygon
2019-02-20,BULL_100,INACTIVE,278.41,14.02,33.36,0.0,0.0,90601.34,90601.34,polygon
2019-02-21,BULL_100,INACTIVE,277.42,14.46,33.84,0.0,0.0,90601.34,90601.34,polygon
2019-02-22,BULL_100,INACTIVE,279.14,13.51,33.09,0.0,0.0,90601.34,90601.34,polygon
2019-02-25,BULL_100,INACTIVE,279.52,14.85,33.16,0.0,0.0,90601.34,90601.34,polygon
2019-02-26,BULL_100,INACTIVE,279.32,15.17,33.25,0.0,0.0,90601.34,90601.34,polygon
2019-02-27,BULL_100,INACTIVE,279.2,14.7,33.1,0.0,0.0,90601.34,90601.34,polygon
2019-02-28,BULL_100,INACTIVE,278.68,14.78,33.52,0.0,0.0,90601.34,90601.34,polygon
2019-03-01,BULL_100,INACTIVE,280.42,13.57,32.7,0.0,0.0,90601.34,90601.34,polygon
2019-03-04,BULL_100,INACTIVE,279.4,14.63,33.33,0.0,0.0,90601.34,90601.34,polygon
2019-03-05,BULL_100,INACTIVE,279.02,14.74,33.43,0.0,0.0,90601.34,90601.34,polygon
2019-03-06,BULL_100,INACTIVE,277.33,15.74,33.97,0.0,0.0,90601.34,90601.34,polygon
2019-03-07,BULL_100,INACTIVE,275.01,16.59,34.71,0.0,0.0,90601.34,90601.34,polygon
2019-03-08,BULL_100,INACTIVE,274.46,16.05,34.88,0.0,0.0,90601.34,90601.34,polygon
2019-03-11,CASH,CASH_IDLE,278.44,14.33,33.14,0.0,0.0,90601.34,90601.34,polygon
2019-03-12,SMA_RECOVERY,INACTIVE,279.49,13.77,33.13,0.0,0.0,90601.34,90601.34,polygon
2019-03-13,BULL_100,INACTIVE,281.34,13.41,32.32,0.0,0.0,90601.34,90601.34,polygon
2019-03-14,BULL_100,INACTIVE,281.16,13.5,32.52,0.0,0.0,90601.34,90601.34,polygon
2019-03-15,BULL_100,INACTIVE,281.31,12.88,32.02,0.0,0.0,90601.34,90601.34,polygon
2019-03-18,BULL_100,INACTIVE,282.33,13.1,31.71,0.0,0.0,90601.34,90601.34,polygon
2019-03-19,BULL_100,INACTIVE,282.4,13.56,31.87,0.0,0.0,90601.34,90601.34,polygon
2019-03-20,BULL_100,INACTIVE,281.55,13.91,31.97,0.0,0.0,90601.34,90601.34,polygon
2019-03-21,BULL_100,INACTIVE,284.73,13.63,30.85,0.0,0.0,90601.34,90601.34,polygon
2019-03-22,BULL_100,INACTIVE,279.25,16.48,32.74,0.0,0.0,90601.34,90601.34,polygon
2019-03-25,BULL_100,INACTIVE,279.04,16.33,32.5,0.0,0.0,90601.34,90601.34,polygon
2019-03-26,BULL_100,INACTIVE,281.12,14.68,32.15,0.0,0.0,90601.34,90601.34,polygon
2019-03-27,BULL_100,INACTIVE,279.65,15.15,32.71,0.0,0.0,90601.34,90601.34,polygon
2019-03-28,BULL_100,INACTIVE,280.71,14.43,32.05,0.0,0.0,90601.34,90601.34,polygon
2019-03-29,BULL_100,INACTIVE,282.48,13.71,31.57,0.0,0.0,90601.34,90601.34,polygon
2019-04-01,BULL_100,INACTIVE,285.83,13.4,30.44,0.0,0.0,90601.34,90601.34,polygon
