datetime,open,high,low,close,volume
2023-04-11,16.54,16.8,16.115,16.269999999999996,4146295.0
2023-04-12,16.189999999999998,16.939999999999998,15.18,15.18,5719861.0
2023-04-13,15.409999999999998,15.945,15.04,15.64,5241059.0
2023-04-14,15.72,16.18,15.085,15.58,4091289.0
2023-04-17,15.6,15.68,14.95,15.62,5467905.0
2023-04-18,15.63,16.359999999999996,15.409999999999998,15.72,3831716.0
2023-04-19,15.44,15.49,14.98,15.04,3652144.0
2023-04-20,15.0,15.89,14.749999999999998,15.33,4302966.0
2023-04-21,15.22,15.26,14.48,14.8,4932110.0
2023-04-24,14.679999999999998,15.04,14.365,14.529999999999998,2884802.0
2023-04-25,14.419999999999998,14.489999999999998,13.079999999999998,13.67,5512583.0
2023-04-26,13.63,13.784999999999998,13.185,13.429999999999998,4497620.0
2023-04-27,13.64,13.7,12.525,13.509999999999998,6463274.0
2023-04-28,13.589999999999998,14.3,13.439999999999998,14.239999999999998,4691026.0
2023-05-01,14.339999999999998,14.78,14.22,14.519999999999998,3739841.0
2023-05-02,14.72,14.91,13.92,14.02,3918748.0
2023-05-03,14.15,14.609999999999998,13.61,13.72,6602634.0
2023-05-04,13.749999999999998,13.99,13.225,13.55,5824481.0
2023-05-05,13.54,14.67,13.35,14.46,3961361.0
2023-05-08,14.489999999999998,14.7,14.075,14.549999999999995,2512166.0
2023-05-09,14.45,14.46,13.745,13.92,4729295.0
2023-05-10,13.82,14.64,13.659999999999998,14.39,6156219.0
2023-05-11,14.419999999999998,14.539999999999996,13.65,14.04,3857792.0
2023-05-12,14.12,14.365,13.595,13.92,3294561.0
2023-05-15,14.06,15.16,13.98,15.09,4339298.0
2023-05-16,15.16,15.57,14.88,15.099999999999998,3140640.0
2023-05-17,15.119999999999996,16.334999999999997,15.119999999999996,16.189999999999998,6363711.0
2023-05-18,16.279999999999998,17.794999999999998,16.239999999999995,17.62,7682622.0
2023-05-19,17.6,17.889999999999997,17.064999999999998,17.33,3761572.0
2023-05-22,17.16,17.719999999999995,16.73,17.719999999999995,3248933.0
2023-05-23,17.52,17.56,16.8,16.93,2857067.0
2023-05-24,16.760000000000005,17.91,15.49,17.55,7488537.0
2023-05-25,17.54,19.53,17.510000000000005,19.339999999999996,12703277.0
2023-05-26,19.399999999999995,23.25,19.339999999999996,23.00999999999999,9884254.0
2023-05-30,23.3,24.840000000000003,22.519999999999996,22.79,10440088.0
2023-05-31,22.44,22.665,21.01,21.1,6637259.0
2023-06-01,21.25,22.745,20.834999999999997,22.15,6131598.0
2023-06-02,22.449999999999996,22.91,21.534999999999997,21.93,5931756.0
2023-06-05,21.93,21.93,20.65,20.67,4819189.0
2023-06-06,20.899999999999995,22.049999999999997,20.44,21.78,4276438.0
2023-06-07,21.50999999999999,23.094999999999995,21.31,21.659999999999997,5457583.0
2023-06-08,21.519999999999996,22.464999999999996,21.45,22.369999999999997,3329453.0
2023-06-09,22.2,23.49,22.09,22.369999999999997,4234369.0
2023-06-12,22.81,24.85,22.81,24.840000000000003,5137540.0
2023-06-13,25.26,26.26,24.729999999999997,25.67,8372370.0
2023-06-14,25.91,26.859999999999996,24.840000000000003,26.799999999999997,9261744.0
2023-06-15,26.61,26.749999999999996,25.26,25.84,6806565.0
2023-06-16,25.85,26.77999999999999,25.135,25.299999999999997,5534394.0
2023-06-20,25.08,25.539999999999996,23.979999999999997,24.619999999999997,4088540.0
2023-06-21,24.32,24.609999999999996,22.62,22.7,5628266.0
2023-06-22,22.5,23.38,22.22,23.289999999999996,3343581.0
2023-06-23,22.63,22.7,21.53,21.839999999999996,3813237.0
2023-06-26,21.94,23.315,21.639999999999997,22.359999999999996,4075457.0
2023-06-27,22.57,24.479999999999997,22.02,23.44,6115695.0
2023-06-28,23.51,24.435,22.81,24.15,4976051.0
2023-06-29,23.959999999999997,24.519999999999996,23.179999999999996,23.72,4172086.0
2023-06-30,23.819999999999997,25.165,23.819999999999997,24.85,5833372.0
2023-07-03,25.120000000000005,25.745,24.679999999999996,25.35,2346589.0
2023-07-05,25.01,25.17,23.799999999999997,23.94,3393685.0
2023-07-06,23.359999999999996,23.42,22.04,22.78,4245256.0
2023-07-07,22.6,24.03,22.459999999999997,23.03,3521108.0
2023-07-10,22.58,24.479999999999997,22.58,24.479999999999997,3636255.0
2023-07-11,24.549999999999997,24.94,23.289999999999996,24.43,3444042.0
2023-07-12,24.559999999999995,25.9,24.549999999999997,25.88,4422704.0
2023-07-13,26.19,27.445,26.159999999999997,27.27,3512008.0
2023-07-14,27.33,28.02,25.9,26.359999999999996,3923522.0
2023-07-17,26.53,28.519999999999996,25.77,28.09,4023923.0
2023-07-18,28.01,28.549999999999997,27.09,28.09,4075392.0
2023-07-19,28.11,28.64,26.620000000000005,26.769999999999996,4422595.0
